Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA19,OUT035,2283.0
FDW46,OUT027,2614.0
NCD43,OUT049,1718.5
DRG39,OUT013,865.0
NCF55,OUT049,666.0
FDJ07,OUT046,1885.0
FDE08,OUT046,2392.0
FDP56,OUT019,1063.0
FDT45,OUT045,799.0
FDF17,OUT018,2816.0
FDX44,OUT046,1424.0
FDM28,OUT027,4322.0
FDI36,OUT049,3260.5
FDS07,OUT045,1781.0
FDD36,OUT045,1796.5
FDW11,OUT046,979.5
FDN40,OUT049,2530.0
NCQ18,OUT049,1610.0
NCQ54,OUT017,2744.0
NCS42,OUT045,1347.0
DRH39,OUT010,747.5
FDC09,OUT027,3232.5
FDT08,OUT010,459.5
FDC08,OUT035,3829.0
FDT20,OUT017,800.0
FDS35,OUT035,1249.0
FDX58,OUT018,2632.0
FDW58,OUT046,1670.0
DRD27,OUT046,1568.5
FDH32,OUT019,328.5
FDS26,OUT035,4287.0
FDQ31,OUT046,1456.5
FDP11,OUT018,3216.0
FDD58,OUT017,1734.0
FDM33,OUT045,3359.0
FDZ16,OUT049,3203.5
NCS29,OUT010,2195.5
NCM18,OUT019,987.5
FDP11,OUT049,3567.5
NCC42,OUT017,2390.0
DRM23,OUT046,2712.5
NCN55,OUT027,5293.5
FDK46,OUT013,4069.5
FDR01,OUT046,3197.0
NCA05,OUT045,2309.5
NCP43,OUT017,2999.0
FDR12,OUT010,777.5
FDQ01,OUT013,4095.5
FDM13,OUT046,2008.5
FDQ19,OUT017,4051.0
FDK56,OUT019,1027.0
NCX06,OUT010,900.0
FDO56,OUT027,3464.0
FDU45,OUT045,1774.5
FDI16,OUT019,1010.5
FDL32,OUT046,1849.0
FDA07,OUT046,2031.0
FDA14,OUT045,2213.0
FDV46,OUT027,3721.0
NCO07,OUT035,3609.0
NCP41,OUT046,1680.0
FDY60,OUT018,2043.0
FDN38,OUT017,4160.0
FDO15,OUT046,1263.5
FDT60,OUT013,1942.0
FDA55,OUT035,3818.0
FDE02,OUT010,438.0
DRJ39,OUT049,3590.5
FDV34,OUT035,1470.0
FDS20,OUT027,4432.0
FDF02,OUT027,3155.0
FDW40,OUT017,2443.0
NCB43,OUT046,2881.5
FDR58,OUT017,1604.0
DRJ59,OUT035,897.0
NCD30,OUT017,1690.0
FDE14,OUT017,1791.0
FDC28,OUT018,1460.0
FDU16,OUT018,1139.0
NCD19,OUT035,1088.0
FDU21,OUT046,626.0
FDV59,OUT027,4927.0
FDU03,OUT045,2862.0
FDC33,OUT010,1243.0
NCR42,OUT035,755.5
DRH59,OUT035,1436.5
NCM31,OUT035,2505.0
FDS50,OUT035,3665.5
FDP39,OUT046,853.0
FDQ55,OUT013,1957.0
FDV36,OUT019,69.5
FDI05,OUT027,2751.0
FDS45,OUT027,3258.0
FDA39,OUT045,593.5
FDC37,OUT010,235.5
FDJ60,OUT027,4159.0
DRQ35,OUT046,1955.0
NCJ06,OUT046,1855.0
NCY42,OUT018,2011.0
DRM37,OUT049,3171.5
FDR14,OUT045,708.5
FDE51,OUT049,828.0
FDT33,OUT017,2832.0
FDR08,OUT013,1840.0
FDE36,OUT010,660.0
FDL22,OUT019,456.5
FDR44,OUT013,2168.5
FDI56,OUT019,461.0
FDE47,OUT010,97.5
FDV27,OUT010,459.5
FDV10,OUT049,841.0
FDC40,OUT045,1191.5
NCX41,OUT013,3340.0
NCQ38,OUT027,3214.5
FDV12,OUT027,3135.0
FDE52,OUT017,1569.0
FDG20,OUT027,4349.0
FDV16,OUT027,2096.5
FDI32,OUT017,1969.0
FDJ32,OUT049,1134.5
FDN39,OUT018,2494.0
FDY34,OUT017,2848.0
FDC14,OUT035,972.5
FDA55,OUT017,3760.0
FDZ50,OUT010,909.0
DRG13,OUT049,2693.0
FDP01,OUT013,2424.0
NCG54,OUT017,2826.0
FDM13,OUT045,1962.5
NCO18,OUT027,4280.0
NCW41,OUT013,2495.0
FDM52,OUT027,3832.5
NCF55,OUT035,760.5
FDT09,OUT046,2126.0
NCM19,OUT035,2012.5
FDW12,OUT018,2112.0
FDP15,OUT019,2120.5
FDK36,OUT045,720.0
FDZ25,OUT035,3005.5
NCW06,OUT049,3114.5
FDW60,OUT046,2848.5
DRC49,OUT013,2282.5
NCT17,OUT035,3204.5
NCN06,OUT018,2301.0
FDC45,OUT013,2723.0
DRJ47,OUT019,817.0
NCF06,OUT045,3955.5
FDE21,OUT010,54.5
DRG27,OUT013,677.5
FDW40,OUT049,2374.5
NCO53,OUT046,2876.0
FDE23,OUT049,929.0
FDQ16,OUT046,1706.0
FDS26,OUT045,3959.5
FDZ13,OUT010,1128.0
FDS14,OUT049,2535.5
FDC10,OUT045,1865.5
FDY16,OUT049,3057.0
FDJ20,OUT035,2273.5
FDV43,OUT035,938.5
FDZ32,OUT027,3265.0
FDR23,OUT046,2751.5
FDN24,OUT035,1049.5
FDE34,OUT027,4371.5
FDU31,OUT013,3531.0
FDW33,OUT018,1454.0
FDU26,OUT046,1857.0
FDE20,OUT027,4264.0
NCW05,OUT035,1881.0
FDB22,OUT018,2153.0
FDO56,OUT046,1914.0
FDA19,OUT027,3583.5
DRI39,OUT045,834.5
FDH52,OUT018,766.0
FDZ50,OUT035,3095.0
NCN42,OUT035,2510.0
FDB53,OUT013,2333.0
DRG11,OUT017,1895.0
DRK11,OUT027,3877.5
FDQ60,OUT017,2114.0
FDT36,OUT017,693.0
DRG25,OUT018,2658.0
DRJ23,OUT046,3008.5
FDG05,OUT035,2742.5
NCK06,OUT018,1647.0
FDU52,OUT017,2578.0
FDW07,OUT018,1223.0
NCM17,OUT045,660.5
FDA22,OUT045,2626.5
NCA41,OUT018,2817.0
FDF38,OUT035,982.0
FDH52,OUT046,1029.5
FDY58,OUT019,1659.0
FDZ16,OUT045,3024.5
NCM18,OUT017,1099.0
FDA22,OUT018,2421.0
NCJ43,OUT035,2957.5
FDI34,OUT027,5164.5
FDG56,OUT046,1050.5
FDS34,OUT046,1867.0
DRC01,OUT035,1066.0
FDQ04,OUT035,846.5
FDK04,OUT035,1142.5
FDT51,OUT049,1929.5
FDV26,OUT017,3242.0
FDS04,OUT049,2359.5
FDW43,OUT018,3428.0
FDQ28,OUT010,514.0
NCK06,OUT017,2040.0
FDS23,OUT018,1809.0
FDZ36,OUT019,1086.0
FDE56,OUT018,818.0
FDW10,OUT027,4255.5
NCN14,OUT045,2886.5
NCQ18,OUT045,1439.5
FDW08,OUT017,1871.0
FDU43,OUT035,4006.5
FDR33,OUT010,222.0
FDM24,OUT010,455.5
NCZ05,OUT046,1625.0
NCV41,OUT035,2011.0
FDV11,OUT018,2551.0
NCY05,OUT035,828.5
FDV44,OUT018,2808.0
FDW32,OUT049,1528.0
NCU18,OUT027,3718.0
NCC43,OUT035,4119.5
FDW19,OUT013,1861.0
FDN31,OUT035,3257.0
FDI48,OUT045,792.5
FDS24,OUT017,1622.0
FDF46,OUT049,1936.0
DRG23,OUT017,2559.0
FDG14,OUT018,2218.0
NCY30,OUT049,2901.0
FDO28,OUT018,1677.0
DRD24,OUT035,2448.5
FDI33,OUT049,1551.0
FDN32,OUT046,2952.0
FDR16,OUT045,3308.5
FDF26,OUT046,2495.5
NCN29,OUT018,562.0
FDE20,OUT045,2680.5
FDA46,OUT046,3005.5
FDU28,OUT045,2923.5
FDQ48,OUT045,1557.5
FDV36,OUT013,2033.5
FDR14,OUT018,545.0
FDP23,OUT017,3574.0
FDP56,OUT013,880.5
FDK48,OUT010,737.5
FDR48,OUT046,2372.5
NCY29,OUT049,1033.0
FDM22,OUT018,674.0
DRJ01,OUT013,2544.5
FDZ43,OUT045,3846.0
FDV03,OUT035,2667.0
FDX11,OUT027,4388.5
NCA41,OUT027,4554.5
FDE38,OUT017,2817.0
FDI27,OUT018,506.0
FDN32,OUT013,2943.0
NCN43,OUT017,2124.0
FDB47,OUT027,4759.0
FDV03,OUT017,2617.0
NCN30,OUT045,1463.0
NCV54,OUT010,73.5
FDV07,OUT013,1798.5
FDP07,OUT049,3252.0
FDK48,OUT018,929.0
FDM15,OUT019,545.5
FDY19,OUT027,3399.0
FDK46,OUT046,4063.5
FDY11,OUT045,1040.0
FDH09,OUT046,1032.5
FDO08,OUT027,4189.5
FDU14,OUT013,3909.0
FDD22,OUT027,3286.5
FDM27,OUT017,2672.0
FDL02,OUT027,3256.5
NCA17,OUT035,2547.0
FDE38,OUT019,729.5
NCG07,OUT049,3040.0
DRC27,OUT013,3899.5
FDA27,OUT035,4231.0
FDW40,OUT045,2207.0
DRI11,OUT013,1868.5
FDN50,OUT046,1584.0
FDR12,OUT046,2732.0
FDT34,OUT027,3140.5
FDW11,OUT035,1221.0
NCO30,OUT027,4359.5
FDZ34,OUT017,3245.0
FDU45,OUT017,1997.0
NCD42,OUT035,840.0
FDX25,OUT045,2812.5
NCR29,OUT046,903.0
FDX43,OUT019,772.5
FDB04,OUT010,566.5
FDR49,OUT027,2269.5
FDS39,OUT018,2019.0
FDW58,OUT045,1626.5
FDG22,OUT019,1227.0
FDG31,OUT017,1179.0
NCV53,OUT027,5271.5
DRJ37,OUT035,2564.5
FDV07,OUT035,1998.5
FDW52,OUT018,2414.0
FDT15,OUT045,2907.0
FDD02,OUT018,1669.0
FDM16,OUT035,1440.0
NCE55,OUT046,2702.0
FDB57,OUT018,3334.0
FDQ04,OUT013,703.5
FDQ47,OUT019,1321.5
FDY14,OUT019,2187.5
DRK37,OUT017,3094.0
FDO25,OUT017,3464.0
FDL57,OUT046,4114.0
NCK29,OUT018,1696.0
FDK46,OUT027,5589.0
NCB43,OUT010,918.5
DRE01,OUT027,5241.0
FDC46,OUT018,2660.0
FDQ23,OUT045,1607.5
FDX38,OUT049,924.0
FDG60,OUT018,3457.0
FDW55,OUT017,4119.0
FDP39,OUT013,843.0
FDB20,OUT018,1051.0
FDV21,OUT017,2119.0
FDZ02,OUT013,1567.0
FDP19,OUT027,3545.5
FDA38,OUT035,3984.0
FDH22,OUT045,1924.5
DRM11,OUT045,4053.0
FDO12,OUT027,4554.0
FDT14,OUT049,2003.5
FDW34,OUT010,1876.5
FDG04,OUT027,4463.0
FDW59,OUT018,1133.0
FDR33,OUT018,1496.0
FDP32,OUT013,2085.5
FDL13,OUT027,5146.5
FDD22,OUT013,1810.5
FDV40,OUT027,2639.0
NCD55,OUT046,638.5
FDQ20,OUT010,1231.5
FDD28,OUT045,860.5
FDC39,OUT045,3151.5
NCR17,OUT049,1978.0
DRO35,OUT018,1623.0
FDF40,OUT049,4037.5
FDR31,OUT018,2122.0
NCQ41,OUT017,3231.0
FDP38,OUT046,838.0
NCU54,OUT027,4744.0
FDG22,OUT018,388.0
DRK59,OUT013,3711.0
FDC37,OUT046,1674.5
NCO42,OUT013,2291.0
NCT42,OUT017,2492.0
FDX27,OUT035,1712.0
FDV40,OUT018,943.0
FDT45,OUT027,2384.5
FDS47,OUT019,524.5
FDR45,OUT035,3962.5
FDB03,OUT045,3678.0
FDO49,OUT035,1062.5
FDU60,OUT027,4173.5
FDB26,OUT018,683.0
FDB46,OUT017,3552.0
FDQ37,OUT019,1098.0
FDN03,OUT017,4144.0
NCX30,OUT045,3803.5
FDK32,OUT019,598.0
DRM47,OUT013,3060.5
NCO02,OUT046,1103.0
FDP04,OUT013,1050.0
NCO43,OUT049,1755.0
FDD59,OUT013,1402.5
FDQ10,OUT017,2864.0
FDW45,OUT035,2559.5
NCK30,OUT049,4078.5
FDU31,OUT018,3225.0
NCQ17,OUT019,510.0
FDN01,OUT017,2856.0
FDZ19,OUT049,2888.0
DRG37,OUT017,2590.0
FDE32,OUT045,588.0
FDO34,OUT049,2761.5
FDM04,OUT019,1051.0
FDZ25,OUT049,2884.0
FDU08,OUT049,1724.0
NCW30,OUT045,3961.0
NCM18,OUT013,955.5
FDS22,OUT035,962.5
NCH18,OUT017,3960.0
FDC23,OUT013,2877.0
FDY46,OUT013,2954.0
NCU06,OUT046,3553.0
FDX57,OUT045,1549.0
FDX36,OUT027,5052.5
FDL16,OUT045,659.0
FDT16,OUT010,2178.5
FDN16,OUT018,1421.0
FDC03,OUT046,3076.0
DRF60,OUT013,3738.5
FDS27,OUT027,4646.5
FDP33,OUT010,2038.0
FDJ36,OUT018,1379.0
NCR42,OUT013,514.0
FDV14,OUT017,1488.0
NCP42,OUT035,3255.0
FDB50,OUT027,2769.5
NCC30,OUT027,4252.5
FDA23,OUT018,1362.0
FDW16,OUT017,1645.0
FDQ52,OUT010,1903.0
FDB58,OUT049,2435.5
NCP29,OUT049,1142.5
NCM05,OUT045,4074.5
FDO25,OUT013,3348.0
NCM54,OUT046,1975.0
NCL54,OUT046,2678.0
FDL39,OUT010,903.5
FDF53,OUT018,2625.0
NCQ42,OUT035,2202.0
FDF58,OUT013,1036.5
FDZ04,OUT035,1235.5
FDE26,OUT019,373.5
FDS60,OUT017,2974.0
FDV58,OUT017,3246.0
FDM04,OUT045,808.5
FDE08,OUT035,2561.0
NCB43,OUT049,3001.5
FDU11,OUT010,39.5
FDF22,OUT019,1437.5
FDE24,OUT013,2234.5
DRJ49,OUT046,2046.5
NCQ53,OUT035,3927.0
NCL41,OUT013,607.5
FDR22,OUT013,1833.5
FDH04,OUT035,1729.0
DRH15,OUT045,637.0
FDY40,OUT049,940.0
NCI17,OUT035,1759.0
NCC18,OUT013,2715.0
FDY28,OUT027,4843.0
FDB45,OUT027,3190.0
NCL30,OUT018,1728.0
FDM10,OUT017,3492.0
FDH22,OUT027,3509.0
NCZ53,OUT017,3151.0
NCI18,OUT013,3482.5
FDH14,OUT027,3826.0
FDR36,OUT027,2238.0
FDW01,OUT045,2355.5
FDK02,OUT027,3416.5
FDJ02,OUT018,2162.0
FDU55,OUT013,4138.0
NCV18,OUT027,2802.0
FDH14,OUT018,2029.0
FDZ37,OUT045,1434.0
FDX49,OUT049,3830.0
NCD43,OUT046,1620.5
FDZ07,OUT013,1077.0
FDK43,OUT035,2235.0
FDR32,OUT018,3430.0
FDT39,OUT013,2487.0
NCV54,OUT017,2020.0
FDF38,OUT018,525.0
FDV60,OUT046,3122.5
FDH44,OUT027,3876.0
FDS21,OUT046,1032.5
NCL41,OUT045,524.0
FDM46,OUT017,1628.0
FDU27,OUT045,780.5
NCJ54,OUT017,3769.0
DRG51,OUT018,2387.0
NCA29,OUT019,750.0
FDR47,OUT045,2994.5
NCL19,OUT027,3788.5
DRG01,OUT049,1304.0
FDG10,OUT046,983.5
NCV05,OUT049,2526.0
NCH18,OUT019,1887.5
FDV14,OUT018,1097.0
DRJ23,OUT035,3229.0
DRJ11,OUT046,2948.0
FDZ03,OUT017,3077.0
FDI27,OUT010,1197.0
FDJ14,OUT018,1143.0
FDU32,OUT017,2097.0
FDD47,OUT027,4270.0
DRF36,OUT035,3194.5
FDM21,OUT046,4040.5
FDV10,OUT018,509.0
FDH60,OUT018,2853.0
FDX47,OUT010,580.5
FDT19,OUT019,891.0
FDO11,OUT045,3935.0
FDH24,OUT027,3986.5
FDL02,OUT018,1535.0
FDB02,OUT049,2967.5
FDA43,OUT046,3096.0
FDG52,OUT045,678.5
DRC12,OUT013,2977.0
FDY37,OUT018,2085.0
NCU18,OUT045,2128.0
FDU09,OUT035,1170.5
DRJ25,OUT027,2256.0
DRE12,OUT018,1522.0
DRL47,OUT017,2153.0
DRK01,OUT046,1490.5
FDC22,OUT019,1127.0
FDG44,OUT013,897.5
FDW04,OUT035,2314.5
FDK09,OUT049,3684.0
NCN43,OUT035,2196.0
FDG04,OUT049,3059.0
FDH32,OUT010,422.0
DRI47,OUT017,2477.0
DRE15,OUT013,1235.5
FDY11,OUT035,1348.5
FDO60,OUT049,830.5
FDQ20,OUT018,470.0
FDO57,OUT027,4032.0
FDT14,OUT019,25.0
FDA57,OUT049,778.0
DRN35,OUT017,758.0
FDJ03,OUT046,808.5
FDX28,OUT017,1735.0
DRE25,OUT045,1357.5
FDR09,OUT046,4068.0
FDB23,OUT035,3870.5
FDO08,OUT045,2595.0
FDQ23,OUT049,1733.5
FDW04,OUT013,2115.5
DRK13,OUT010,1113.5
NCL17,OUT027,3741.5
FDY21,OUT035,3253.5
FDJ38,OUT027,4550.5
FDA37,OUT019,176.5
FDV43,OUT013,771.5
FDL36,OUT046,1438.5
FDD53,OUT045,597.5
FDZ19,OUT010,841.0
FDV21,OUT045,1903.0
NCL54,OUT018,2446.0
DRI47,OUT027,3804.5
DRG03,OUT049,2571.0
FDG21,OUT013,2608.5
FDW03,OUT018,1490.0
NCI55,OUT046,1880.0
DRC36,OUT019,886.0
FDH22,OUT017,2171.0
FDV20,OUT045,2033.0
NCU41,OUT027,4534.5
FDN46,OUT027,3187.5
FDK50,OUT045,2522.0
NCA05,OUT027,3837.0
DRH01,OUT018,2455.0
FDT08,OUT018,2150.0
FDM08,OUT018,3360.0
FDZ07,OUT035,1261.5
FDS22,OUT017,950.0
FDV35,OUT027,3964.5
FDI28,OUT010,706.0
FDW58,OUT027,3220.0
FDT52,OUT045,3821.5
FDY34,OUT046,2635.5
FDR10,OUT046,2533.0
FDK57,OUT017,2058.0
FDR02,OUT027,3198.5
FDX49,OUT046,3734.5
FDQ20,OUT046,691.0
DRK23,OUT045,3901.5
NCW06,OUT046,2966.5
FDR31,OUT017,2542.0
NCE43,OUT013,2629.5
DRO59,OUT027,2743.0
FDN09,OUT049,3953.0
FDR11,OUT046,2572.5
FDO57,OUT013,2561.0
NCX18,OUT017,3214.0
FDB05,OUT018,3644.0
FDQ08,OUT018,819.0
NCG43,OUT035,1667.0
FDJ56,OUT013,1641.0
FDA13,OUT010,1337.0
FDO56,OUT017,2076.0
FDB37,OUT018,3566.0
FDZ02,OUT018,1306.0
FDQ24,OUT046,3900.5
FDM16,OUT013,1245.0
FDU35,OUT049,1698.5
FDT35,OUT035,2934.5
NCX30,OUT049,3961.5
FDG04,OUT017,3100.0
FDI12,OUT035,1620.5
FDE35,OUT035,1277.5
NCP14,OUT027,3131.0
NCY53,OUT045,1679.0
FDP49,OUT017,1031.0
FDQ04,OUT017,828.0
FDM39,OUT035,2991.0
FDO58,OUT019,666.5
FDC56,OUT017,2058.0
NCQ54,OUT046,2598.5
FDV10,OUT027,2244.5
NCK17,OUT046,657.0
NCF55,OUT027,2068.5
FDV33,OUT013,4148.5
NCH29,OUT019,365.0
FDA37,OUT027,3565.0
FDH46,OUT018,1430.0
FDS25,OUT035,2030.5
FDH04,OUT027,2976.5
FDX52,OUT046,3040.0
NCD42,OUT017,776.0
FDW47,OUT017,2099.0
FDL25,OUT027,2956.0
NCJ06,OUT010,76.5
FDY09,OUT013,2761.5
FDS40,OUT046,589.5
FDH41,OUT017,3516.0
FDG38,OUT035,1650.0
FDU03,OUT027,4398.0
FDV20,OUT046,2093.5
DRB13,OUT045,2964.0
NCQ30,OUT013,1888.0
NCH06,OUT013,3820.0
FDU50,OUT018,1550.0
NCO42,OUT019,359.0
FDW09,OUT018,1093.0
FDH04,OUT013,1508.5
FDC21,OUT045,1724.5
FDL21,OUT049,834.5
FDM46,OUT010,498.0
FDT22,OUT019,948.5
FDB28,OUT035,3286.0
FDI12,OUT018,1196.0
FDA28,OUT045,1971.5
FDF59,OUT013,2079.5
FDM45,OUT027,3478.5
FDQ56,OUT017,1499.0
FDR46,OUT049,2400.5
FDT01,OUT013,3408.0
FDD16,OUT027,2689.5
NCU30,OUT010,559.5
FDM40,OUT010,269.0
FDI56,OUT035,1720.5
NCS30,OUT013,1988.5
FDU08,OUT017,1760.0
FDX51,OUT027,4639.0
FDA43,OUT045,3054.5
FDX59,OUT010,1379.5
FDC37,OUT018,1439.0
FDP58,OUT013,3441.5
NCY42,OUT035,2433.0
FDF21,OUT018,2820.0
FDU10,OUT027,2180.0
DRL47,OUT018,1752.0
FDA58,OUT018,3489.0
FDJ22,OUT049,3144.5
FDK50,OUT046,2558.5
FDO38,OUT035,1493.0
DRF60,OUT035,3956.0
NCZ42,OUT019,1781.0
FDD35,OUT049,2041.5
FDL25,OUT045,1385.0
FDJ16,OUT013,920.0
DRK59,OUT049,3810.5
FDI50,OUT046,3703.0
NCB19,OUT045,1275.0
DRI37,OUT035,1147.0
FDA14,OUT027,3789.5
FDC08,OUT018,3404.0
FDS45,OUT046,1705.0
FDI21,OUT049,1181.5
DRJ47,OUT035,2980.0
DRE37,OUT027,4437.5
FDT55,OUT018,2334.0
NCG42,OUT027,3504.5
FDA31,OUT049,2827.5
NCW42,OUT046,3437.5
FDF50,OUT017,3240.0
FDK56,OUT049,3065.5
FDX10,OUT035,859.5
NCK07,OUT027,4114.5
FDZ49,OUT017,3701.0
FDR33,OUT013,1750.0
FDO44,OUT018,1546.0
FDA20,OUT046,2957.0
NCL30,OUT045,1916.0
FDI05,OUT019,704.0
FDQ12,OUT018,3342.0
FDH47,OUT017,1764.0
FDH34,OUT018,2689.0
FDF29,OUT046,2112.5
FDG40,OUT018,318.0
NCE18,OUT017,4027.0
FDP21,OUT010,1084.5
FDY50,OUT013,1372.0
FDB36,OUT049,2192.5
NCZ29,OUT049,2121.5
FDU20,OUT018,1730.0
FDO56,OUT013,1966.0
FDW31,OUT049,3302.5
DRH59,OUT013,1233.0
NCB30,OUT017,3224.0
FDK43,OUT027,3544.0
FDW43,OUT045,3618.5
NCL19,OUT017,2429.0
FDJ27,OUT046,1635.5
FDC45,OUT046,2682.0
FDY40,OUT035,1079.0
NCM41,OUT035,1686.5
NCK18,OUT019,666.5
FDP37,OUT049,2089.0
FDA27,OUT027,5519.0
NCX30,OUT035,4063.5
FDR09,OUT017,4180.0
FDG08,OUT027,4275.0
NCU30,OUT013,2577.0
FDB16,OUT017,1512.0
FDM16,OUT017,1374.0
FDC48,OUT013,1321.0
NCF18,OUT046,2932.0
FDU46,OUT018,1205.0
FDH41,OUT018,3111.0
NCN42,OUT010,322.0
FDU49,OUT046,1482.5
FDB20,OUT027,2779.0
FDG50,OUT019,430.0
FDW20,OUT045,1903.0
NCO55,OUT049,1874.0
FDX48,OUT046,2474.0
FDU48,OUT046,2081.0
FDR48,OUT019,458.0
FDK27,OUT013,1987.0
FDT35,OUT013,2689.0
FDN12,OUT049,1838.5
NCE31,OUT019,1406.5
FDL21,OUT017,887.0
FDV56,OUT017,1935.0
FDR16,OUT017,3554.0
NCP41,OUT049,1849.0
FDJ27,OUT013,1685.5
FDA07,OUT017,2176.0
FDK55,OUT049,1551.5
FDM33,OUT049,3573.0
FDY46,OUT046,2934.5
FDD36,OUT046,1856.5
FDB12,OUT027,3146.5
FDF28,OUT019,129.5
NCE07,OUT019,334.0
FDW50,OUT027,4055.5
NCW18,OUT017,3825.0
NCJ17,OUT019,578.5
DRZ24,OUT010,85.5
FDS07,OUT035,2067.0
NCW05,OUT010,274.5
FDZ22,OUT018,1089.0
FDK02,OUT046,1892.0
FDZ45,OUT027,4591.0
FDL25,OUT046,1418.5
FDS08,OUT045,2731.0
NCZ42,OUT027,5165.5
FDX57,OUT035,1811.0
FDF21,OUT046,3056.5
FDJ56,OUT018,1329.0
FDX10,OUT013,655.0
DRG48,OUT035,2492.5
DRN37,OUT046,2592.5
NCY41,OUT018,332.0
FDN28,OUT045,1621.5
FDE34,OUT045,2782.5
FDR10,OUT045,2528.5
FDC32,OUT017,1653.0
DRG13,OUT046,2559.0
FDP59,OUT049,1836.5
NCT53,OUT010,667.0
FDL57,OUT027,5584.5
FDN32,OUT010,1006.5
FDK09,OUT018,3323.0
FDA52,OUT010,868.5
FDC57,OUT049,3229.5
FDI09,OUT035,4204.5
NCB07,OUT046,3058.5
FDP26,OUT035,1794.0
FDP40,OUT027,3318.5
FDL15,OUT013,2426.5
FDV07,OUT046,1785.5
FDS03,OUT017,1209.0
FDE50,OUT049,3124.0
FDQ15,OUT017,1462.0
FDQ33,OUT010,409.5
FDT22,OUT013,944.0
DRO35,OUT035,2094.5
FDJ41,OUT049,4208.0
FDQ27,OUT035,1946.5
FDC26,OUT017,1949.0
NCF43,OUT027,3716.0
NCR50,OUT035,2599.0
FDE39,OUT018,1615.0
FDN49,OUT027,2141.5
DRG11,OUT035,1930.5
NCA18,OUT049,1925.5
FDM36,OUT018,2503.0
FDW32,OUT017,1589.0
NCQ18,OUT010,450.0
FDX14,OUT027,2673.5
FDD46,OUT017,2540.0
FDI34,OUT019,1780.5
NCJ17,OUT035,1557.5
FDB52,OUT035,4214.5
FDV55,OUT018,2060.0
FDC57,OUT046,3085.5
FDB29,OUT046,1853.5
NCO43,OUT035,1848.0
FDG44,OUT045,808.5
FDJ34,OUT045,1977.0
FDH40,OUT049,1457.0
NCD07,OUT027,3234.5
FDB41,OUT017,932.0
FDH47,OUT018,1355.0
DRK37,OUT035,3174.5
FDM25,OUT019,868.0
NCX06,OUT045,2771.5
NCS05,OUT017,2264.0
FDS39,OUT045,2202.0
FDC47,OUT027,5045.5
FDG20,OUT013,2889.5
DRL23,OUT017,1864.0
FDY33,OUT013,2555.0
NCH18,OUT045,3721.5
FDX47,OUT035,2734.0
NCB06,OUT045,2437.0
FDP36,OUT049,953.0
FDW44,OUT018,2553.0
NCU41,OUT018,2777.0
NCS17,OUT046,1517.0
FDD46,OUT035,2654.0
FDE45,OUT017,2980.0
FDI09,OUT017,4133.0
NCJ54,OUT010,1682.5
NCA29,OUT018,2435.0
NCN41,OUT027,3444.5
FDY34,OUT035,2864.5
NCG55,OUT035,2018.0
DRM49,OUT046,717.5
NCB42,OUT049,1951.5
FDE58,OUT045,1788.0
DRJ25,OUT013,794.0
FDS47,OUT010,577.5
FDY21,OUT049,3204.0
NCI54,OUT013,1746.0
FDO24,OUT017,2610.0
FDY43,OUT035,2898.5
FDF35,OUT018,1476.0
NCP29,OUT019,901.0
FDN28,OUT027,3159.5
FDJ50,OUT018,638.0
FDQ14,OUT027,3836.0
FDC37,OUT035,1926.0
FDN08,OUT046,1944.5
FDD04,OUT035,2412.0
FDW34,OUT018,3587.0
FDP04,OUT017,1199.0
NCG07,OUT017,3066.0
NCN14,OUT018,2688.0
FDJ16,OUT045,849.5
NCM42,OUT045,1626.0
NCF19,OUT046,761.0
FDY21,OUT018,2831.0
FDY19,OUT035,2089.5
FDV09,OUT045,2308.5
FDA28,OUT013,2048.0
FDC38,OUT018,1883.0
FDL28,OUT045,3587.0
NCH43,OUT049,3477.0
NCN53,OUT045,503.0
NCW05,OUT017,1853.0
NCO30,OUT018,2650.0
FDT04,OUT019,1318.0
FDB27,OUT018,2806.0
NCK07,OUT013,2676.0
NCA53,OUT013,808.0
FDB33,OUT018,2323.0
FDU37,OUT017,1487.0
FDR13,OUT035,2125.0
FDE45,OUT049,2948.5
FDV37,OUT017,3305.0
FDX44,OUT019,434.5
NCL06,OUT017,4208.0
FDJ28,OUT045,2927.0
FDX55,OUT049,3578.0
NCK17,OUT018,427.0
FDH52,OUT035,1258.5
FDN13,OUT027,3023.5
FDK44,OUT018,2481.0
FDU16,OUT046,1338.5
FDZ07,OUT017,1188.0
NCN06,OUT027,4039.0
FDH02,OUT010,419.5
NCW18,OUT045,3589.0
FDH57,OUT013,2109.0
FDV35,OUT045,2376.5
NCU29,OUT013,2313.0
NCP02,OUT046,901.5
FDN44,OUT013,2593.0
FDX03,OUT018,544.0
FDR11,OUT010,578.5
FDA36,OUT046,2895.0
FDP58,OUT027,4899.0
FDH31,OUT045,1554.0
FDH34,OUT035,3168.0
FDS13,OUT035,4364.5
FDT01,OUT018,3177.0
FDY09,OUT049,2893.5
FDV33,OUT027,5595.0
NCW29,OUT010,91.0
NCN17,OUT045,1532.5
FDX01,OUT046,1894.5
FDL03,OUT049,3259.5
DRL59,OUT049,1018.0
DRM11,OUT027,5621.0
FDA43,OUT049,3236.5
FDZ56,OUT010,759.5
FDI44,OUT018,1022.0
FDB50,OUT013,1293.5
FDU15,OUT019,1259.0
NCJ19,OUT019,948.0
