area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,56.699220098715344
Super built-up  Area,18-Nov,manyata park,2 BHK,,1300,2.0,1.0,100.98039027185571
Super built-up  Area,Ready To Move,Tindlu,2 BHK,Alubys ,1166,2.0,2.0,55.00000000000002
Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,2 BHK,,1055,2.0,1.0,40.25
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,78.99999999999997
Built-up  Area,Ready To Move,Banashankari Stage III,2 BHK,DatroGo,1270,2.0,2.0,138.57435294494476
Super built-up  Area,Ready To Move,Vignana Nagar,9 BHK,,1500,7.0,,166.4395413276088
Plot  Area,Ready To Move,Battarahalli,4 Bedroom,,1200,3.0,1.0,90.84770002564031
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1164,2.0,2.0,57.01723881744115
Super built-up  Area,Ready To Move,Maruthi Nagar,3 BHK,,1447,2.0,2.0,64.98810498870232
Plot  Area,18-Aug,soukya road,3 Bedroom,,1500,3.0,1.0,121.90646850349253
Plot  Area,Ready To Move,Nobo Nagar,3 Bedroom,,1600,3.0,0.0,79.14985963805552
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJinele,1198,2.0,2.0,41.95346318982906
Super built-up  Area,Ready To Move,JP Nagar,4 BHK,Brnumnn,3200,4.0,2.0,237.37575380059113
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1174,2.0,1.0,72.4166193719106
Super built-up  Area,Ready To Move,3rd Phase JP Nagar,4 BHK,,4500,4.0,3.0,406.3917034010388
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,1.0,84.49853799919622
Plot  Area,Ready To Move,Shirdi Sai Nagar,7 Bedroom,,1000,7.0,3.0,164.43881044059768
Super built-up  Area,Ready To Move,Kamala Nagar,2 BHK,Dehtipt,1175,2.0,2.0,48.269999999999996
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1345,2.0,1.0,51.763623833091685
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1560,5.0,1.0,114.89219128138008
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1340,2.0,2.0,46.1805044483418
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsen,939,2.0,2.0,47.49742261192856
Super built-up  Area,Ready To Move,Sonnenahalli,1 BHK,,605,1.0,1.0,34.78882507152198
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1115,2.0,2.0,50.0
Built-up  Area,19-Dec,Electronic City,4 Bedroom,,2992,4.0,1.0,167.3478541591784
Super built-up  Area,17-Apr,Harlur,4 BHK,Prncyrn,2572,4.0,3.0,146.98986451781093
Plot  Area,Ready To Move,Kothannur,3 Bedroom,,1200,3.0,1.0,85.3828686719769
Super built-up  Area,18-Apr,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,67.38000000000002
Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,Shitt S,1340,2.0,2.0,63.40496875241848
Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,63.99230723708763
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1404,2.0,1.0,70.14492251735183
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,MRmesra,1874,2.0,3.0,98.00000000000007
Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1140,2.0,2.0,45.49731175025068
Built-up  Area,Ready To Move,Meenakunte,4 Bedroom,Sreat R,3677,4.0,0.0,183.7322386590927
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,2 BHK,,1464,2.0,2.0,50.75905717843013
Plot  Area,18-Mar,yettagodi Road,3 Bedroom,,1200,3.0,0.0,137.9100428334827
Super built-up  Area,Ready To Move,Doddabommasandra,3 BHK,,1736,3.0,2.0,70.9930552206253
Built-up  Area,Ready To Move,Munireddy Layout,3 BHK,Kulons ,1600,2.0,1.0,90.84770002564031
Built-up  Area,18-Dec,Whitefield,2 BHK,,1249,2.0,1.0,89.01666512374253
Built-up  Area,Ready To Move,Chandapura,3 BHK,Siissi ,1323,2.0,2.0,35.510272527057374
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,2.0,1.0,84.49853799919622
Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,,1100,2.0,2.0,75.0
Built-up  Area,19-Mar,"Panathur Road, ",2 BHK,,1210,2.0,1.0,65.88049042882386
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1200,2.0,2.0,45.99999999999999
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1452,3.0,3.0,60.98
Built-up  Area,Ready To Move,Doddakannelli,3 BHK,KPareis,1475,2.0,3.0,69.29224708315991
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,70.93747284969082
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,1910,3.0,2.0,140.1807352297048
Carpet  Area,Ready To Move,Basavangudi,4 BHK,BriewPa,2000,4.0,1.0,129.99618315050253
Super built-up  Area,Ready To Move,Celebrity Paradise Layout,1 BHK,,550,1.0,1.0,16.0
Super built-up  Area,Ready To Move,Puttappa Layout,2 BHK,Teara S,1400,2.0,1.0,61.346178712091074
Super built-up  Area,18-Apr,Electronic City Phase II,3 BHK,Sryalan,1220,2.0,1.0,35.716730518933744
Plot  Area,Ready To Move,Koramangala,2 Bedroom,,1350,2.0,0.0,89.99999999999997
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Emage H,1582,3.0,2.0,301.25155086450746
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Srllaan,1121,2.0,3.0,86.24104538575865
Plot  Area,Ready To Move,Navodaya Nagar,2 Bedroom,,2000,2.0,0.0,152.83107618423526
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1244,2.0,2.0,45.99999999999999
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1090,2.0,2.0,46.349762407006864
Super built-up  Area,Ready To Move,Panathur,2 BHK,Saite G,1140,2.0,1.0,56.79965397820304
Super built-up  Area,Ready To Move,Kogilu,3 BHK,,1664,2.0,2.0,123.4507934888323
Plot  Area,Ready To Move,Kenchenhalli,2 Bedroom,,825,3.0,2.0,71.4292758489273
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SrisePo,1640,2.0,0.0,68.99285677838847
Super built-up  Area,18-Nov,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,45.08779447966673
Super built-up  Area,Ready To Move,Ramagondanahalli,2 BHK,SVodsve,1301,2.0,2.0,94.99999999999999
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,2400,4.0,3.0,335.4907130962162
Super built-up  Area,Ready To Move,7th Phase JP Nagar,1 BHK,Brnia G,750,1.0,1.0,57.249463516842766
Built-up  Area,Ready To Move,BTM 2nd Stage,3 BHK,Chaldi ,1300,3.0,2.0,74.83534795858725
Plot  Area,Ready To Move,Hanumagiri,3 Bedroom,,1200,3.0,2.0,146.46525014388985
Plot  Area,Ready To Move,Basaveshwara Nagar,2 Bedroom,,1500,2.0,1.0,143.89996549343965
Super built-up  Area,17-Dec,Mysore Road,3 BHK,PrawnRa,1082,2.0,1.0,51.971690552596115
Super built-up  Area,20-Dec,Electronic City,3 BHK,KonteiT,1791,3.0,2.0,84.41662601625049
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,2.0,51.535702146254785
Built-up  Area,Ready To Move,PARAPPANAAGHRARA,2 BHK,,1150,2.0,2.0,92.91485505499118
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1410,2.0,2.0,77.4601809837321
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1211,2.0,1.0,76.94228634059951
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,,960,2.0,2.0,116.83887304281207
Super built-up  Area,18-Apr,Whitefield,3 BHK,Prtates,2321,4.0,2.0,125.49901185384815
Built-up  Area,Ready To Move,HBR Layout,3 Bedroom,,2000,4.0,2.0,134.6318546654877
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Reiteee,1169,2.0,2.0,47.2244751137843
Super built-up  Area,Ready To Move,Vidyaranyapura,1 BHK,Mathipo,745,1.0,1.0,43.49719092257398
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Emterl ,1389,2.0,2.0,58.76621118993571
Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1095,2.0,1.0,44.95650117230423
Super built-up  Area,19-Dec,Bannerghatta Road,3 BHK,,1894,3.0,1.0,119.8966500776593
Super built-up  Area,18-May,Sarjapur  Road,2 BHK,SJityaz,1308,2.0,1.0,69.91008390913095
Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,DSthi K,1170,2.0,2.0,46.968739820845826
Built-up  Area,Ready To Move,Brindavan Layout,2 Bedroom,,1100,2.0,0.0,71.40856302952017
Plot  Area,Ready To Move,Kalkere,6 Bedroom,,2116,5.0,,267.3952309561406
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,2 Bedroom,,1522.5,2.0,0.0,90.4549069213894
Built-up  Area,19-Dec,Uttarahalli,3 BHK,,1750,3.0,2.0,51.971690552596115
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1200,5.0,2.0,128.46428078817723
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,104.47037498748169
Super built-up  Area,Ready To Move,Billekahalli,3 BHK,,1610,2.0,2.0,74.23961722390669
Plot  Area,Ready To Move,Kalyan nagar,5 Bedroom,,600,5.0,0.0,50.0
Super built-up  Area,Ready To Move,Panduranga Nagar,3 BHK,SApusnu,1430,2.0,1.0,64.81033353509159
Built-up  Area,Ready To Move,Pai Layout,2 BHK,,1005,2.0,2.0,41.24926034855521
Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,Sanzaat,1564,2.0,1.0,44.97999565028252
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1230,2.0,1.0,77.48566748139433
Built-up  Area,Ready To Move,1st Phase JP Nagar,1 BHK,Opamaan,790,1.0,1.0,44.7274534606947
Built-up  Area,Ready To Move,8th Phase JP Nagar,6 BHK,,5000,6.0,2.0,162.0214709785186
Built-up  Area,Ready To Move,Brookefield,3 BHK,Saowson,1630,3.0,2.0,69.1961537407855
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Pyaded ,800,2.0,2.0,56.999999999999986
Plot  Area,18-Mar,Medahalli,5 Bedroom,,800,5.0,1.0,94.99999999999999
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,35.99999999999999
Plot  Area,Ready To Move,Ulsoor,3 Bedroom,,4000,2.0,1.0,393.9632894333345
Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2790,5.0,3.0,200.9777215437386
Plot  Area,Ready To Move,Bannerghatta Road,4 Bedroom,,3000,4.0,0.0,336.9275070188872
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Hahtsya,1180,2.0,2.0,67.49963503552407
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1530,3.0,2.0,73.9983333148144
Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,AztheBr,3004,4.0,,224.50166296504324
Built-up  Area,Ready To Move,Cox Town,2 BHK,,780,2.0,0.0,141.15132781652105
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1165,2.0,1.0,33.574938900886
Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,70.93399752550947
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,325.9449494945594
Super built-up  Area,18-Jun,CV Raman Nagar,2 BHK,,1225,2.0,2.0,47.939963220255905
Built-up  Area,Ready To Move,Palace Road,4 BHK,,4730,2.0,1.0,315.8374977808024
Plot  Area,Ready To Move,Maragondanahalli,7 Bedroom,,1200,7.0,2.0,199.2997753368685
Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,800,2.0,0.0,66.48333127521192
Built-up  Area,Ready To Move,Cooke Town,3 BHK,,1550,3.0,3.0,162.2176461048253
Super built-up  Area,Ready To Move,Coffee Board Layout,2 BHK,,1285,2.0,1.0,72.34507481760447
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1265,2.0,2.0,45.99999999999999
Plot  Area,19-Dec,Basaveshwara Nagar Yelahanka,4 Bedroom,,5120,5.0,3.0,346.42049450197953
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,67.38000000000002
Plot  Area,Ready To Move,Kavika Layout,1 Bedroom,,580,2.0,0.0,48.29503017546495
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1094.21,2.0,1.0,43.69865769796672
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Asintas,1350,2.0,1.0,87.48728722251575
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,1200,2.0,2.0,29.397368307141324
Super built-up  Area,Ready To Move,Abbigere,8 BHK,,5000,8.0,1.0,144.91435844357466
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,2.0,49.64784595617073
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1135,2.0,2.0,39.19713920168947
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1740.91,3.0,2.0,94.70343776479504
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1238,2.0,1.0,67.00000000000001
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1540,3.0,2.0,112.00000000000003
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.75815007832169
Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1208,2.0,2.0,69.36578572005001
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shony S,1180,2.0,1.0,41.29999999999999
Built-up  Area,20-Jul,Sarjapur  Road,4 Bedroom,NVdenic,2876,4.0,0.0,124.46314199795896
Super built-up  Area,Ready To Move,Amruthnagar,2 BHK,Saeur G,1209,2.0,2.0,78.76841480184999
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2558,3.0,2.0,141.00000000000003
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Maity W,1385,2.0,1.0,83.08999999999999
Super built-up  Area,Ready To Move,Lakkasandra,3 BHK,Mysha N,1513,3.0,1.0,92.46657156438336
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,26.617928959282956
Plot  Area,Ready To Move,Begur Road,7 Bedroom,,1000,4.0,3.0,166.5887824408304
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,,950,2.0,1.0,59.17474553332152
Super built-up  Area,Ready To Move,Gubbalala,2 BHK,,958,2.0,1.0,44.37697654097284
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1130,2.0,1.0,30.828799851706627
Plot  Area,Ready To Move,6th block Koramangala,4 Bedroom,,2400,5.0,3.0,233.99787233079365
Plot  Area,Ready To Move,Kadarenahalli,4 Bedroom,,1500,4.0,0.0,98.39315871829412
Super built-up  Area,Ready To Move,Bellandur,3 BHK,Srure S,1547,3.0,,87.46468221838586
Built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,2000,3.0,2.0,132.6824595824
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2690,4.0,3.0,194.95917942265413
Built-up  Area,18-May,Harlur,3 BHK,,1924,4.0,1.0,132.32666649999166
Built-up  Area,Ready To Move,Hennur,2 BHK,JahtsHe,1560,2.0,,98.13626985114983
Plot  Area,Ready To Move,Kammagondahalli,2 Bedroom,,1200,2.0,1.0,74.06663706334524
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1460,2.0,3.0,47.306924969407845
Built-up  Area,Ready To Move,Kothannur,5 Bedroom,,1600,5.0,,79.84553172563093
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Maana E,3930,4.0,3.0,294.9577672574246
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.75815007832169
Super built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,Gomeseg,1770,3.0,1.0,102.99317285283676
Built-up  Area,18-Dec,Electronic City,2 BHK,,1165,2.0,1.0,33.64
Built-up  Area,Ready To Move,Kodigehalli,2 BHK,Raellil,1285,2.0,0.0,70.23201527403253
Super built-up  Area,Ready To Move,Narayanappa Garden,3 BHK,Vacle P,2100,5.0,2.0,649.4998078400941
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar 5th Stage,2 BHK,,935,2.0,2.0,38.34463114581201
Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1250,2.0,3.0,55.44466316668037
Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soweray,1717,3.0,2.0,109.88733020503287
Built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,707,1.0,1.0,64.81033353509159
Super built-up  Area,Ready To Move,Kada Agrahara,2 BHK,BMngsr ,1047,2.0,2.0,43.5982062419555
Super built-up  Area,18-Feb,Thanisandra,4 BHK,Bhmesy ,3616,4.0,2.0,232.89527571116085
Super built-up  Area,20-Dec,Yelahanka New Town,2 BHK,DSantky,1000,2.0,1.0,38.91240408695022
Super built-up  Area,19-Nov,Thanisandra,2 BHK,,1066,2.0,1.0,71.46792393880203
Plot  Area,Ready To Move,Bannerghatta Road,1 Bedroom,,1200,2.0,0.0,61.89674077406554
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1101,2.0,1.0,65.4981202741852
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Prndsde,1250,2.0,2.0,56.78408085277466
Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,,635,1.0,1.0,41.895221179054424
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,755,1.0,1.0,36.88139384975163
Super built-up  Area,Ready To Move,Harlur,4 BHK,Prncyrn,2569,5.0,3.0,199.9054503989376
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1255,2.0,1.0,73.49302517685798
Built-up  Area,Ready To Move,Chikkabanavar,2 Bedroom,,1550,2.0,0.0,76.36924453553884
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,,1061,2.0,2.0,124.60254774486067
Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1512,3.0,2.0,100.5358064920942
Super built-up  Area,19-Dec,Whitefield,3 BHK,,1820,3.0,1.0,129.6177629574171
Plot  Area,Ready To Move,Jigani,2 Bedroom,,1200,2.0,1.0,40.81315582445315
Super built-up  Area,Ready To Move,Byrasandra Extension,3 BHK,,2000,2.0,1.0,185.9572143566544
Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,970,2.0,1.0,53.38749856354857
Super built-up  Area,21-Jan,Tumkur Road,3 BHK,Sapus S,1448,2.0,1.0,102.22790320451146
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,36.14835124201343
Plot  Area,Ready To Move,Maruthi Nagar,3 Bedroom,MNncysi,1500,3.0,2.0,107.24047302187847
Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,48.29594303794176
Super built-up  Area,Ready To Move,Vishwanatha Nagenahalli,4 BHK,PrBayGa,4000,6.0,1.0,403.48856596942267
Built-up  Area,Ready To Move,Coffee Board Layout,3 Bedroom,,2300,2.0,1.0,242.0925749585947
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,985,2.0,1.0,25.120000000000005
Plot  Area,Ready To Move,Tindlu,2 Bedroom,,1120,2.0,1.0,93.2761899951414
Super built-up  Area,21-Dec,Electronic City,2 BHK,KonteiT,1241,2.0,2.0,41.355637169094756
Plot  Area,Ready To Move,Basavangudi,4 Bedroom,,2437,4.0,3.0,189.73804025416652
Plot  Area,Ready To Move,Sunkadakatte,3 Bedroom,,1200,2.0,2.0,105.14141510268266
Super built-up  Area,22-Jun,2nd Phase Judicial Layout,2 BHK,,1100,2.0,1.0,40.25
Super built-up  Area,Ready To Move,Whitefield,3 BHK,,1724,3.0,3.0,99.48368026699667
Built-up  Area,Ready To Move,Banashankari Stage II,5 Bedroom,,3000,5.0,2.0,189.76425241643142
Super built-up  Area,Ready To Move,Padmanabhanagar,3 BHK,,1125,2.0,2.0,79.65810560631833
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3436,5.0,3.0,487.3400454601282
Built-up  Area,Ready To Move,Jalahalli,4 BHK,Tahtsla,3083,4.0,2.0,215.70486842708445
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,,1000,2.0,1.0,47.37354648979129
Super built-up  Area,Ready To Move,Dinnur,3 BHK,,1700,3.0,1.0,95.99484522385714
Built-up  Area,Ready To Move,Koramangala Industrial Layout,4 Bedroom,,2500,5.0,3.0,159.748250379281
Super built-up  Area,21-Feb,Talaghattapura,3 BHK,Sodgere,1868,3.0,1.0,127.809937504837
Built-up  Area,Ready To Move,Jakkur,4 BHK,MMiewke,1697,3.0,3.0,134.90805715629958
Plot  Area,Ready To Move,Sunkadakatte,1 Bedroom,,901,1.0,0.0,49.24937810560444
Plot  Area,Ready To Move,Syndicate Bank Colony,4 Bedroom,,1500,4.0,3.0,239.99999999999994
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Prdhue ,1240,2.0,2.0,63.48255578061399
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1341,2.0,2.0,46.38433285380307
Built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3895,2.0,1.0,397.311435939266
Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Srier P,1535,3.0,2.0,103.78549517943794
Super built-up  Area,Ready To Move,Kammagondahalli,2 BHK,DiiteR ,861,2.0,1.0,35.05495805017668
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Jaw 2 L,1100,2.0,2.0,38.97499218261337
Super built-up  Area,18-May,Bommasandra,2 BHK,SSestth,1020,2.0,1.0,40.44261092161062
Plot  Area,Ready To Move,Parappana Agrahara,9 Bedroom,,1500,9.0,2.0,122.49493916756266
Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1100,2.0,1.0,41.15499970347526
Super built-up  Area,18-Nov,Kothannur,2 BHK,,1080,2.0,2.0,36.33523804664969
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Toindls,2500,3.0,1.0,133.7219358530748
Super built-up  Area,18-Mar,Thyagaraja Nagar,3 BHK,,1650,3.0,3.0,97.59639952858322
Super built-up  Area,Ready To Move,Sunkadakatte,2 BHK,,700,2.0,1.0,35.496575181789325
Super built-up  Area,18-Mar,Jakkur,3 BHK,Lecco C,4150,5.0,1.0,394.69685366451904
Plot  Area,18-Dec,Ambedkar Nagar,3 Bedroom,Thessrm,2900,3.0,2.0,298.4962437160104
Plot  Area,18-Dec,Attibele,3 Bedroom,AkArkti,1200,3.0,,107.47119433287344
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,1.0,47.83646178829913
Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,Brtiael,1735,3.0,2.0,74.87489703452653
Built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,Srera P,1210,2.0,2.0,50.672042731055264
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1150,2.0,1.0,54.497747702046475
Super built-up  Area,20-Jun,Talaghattapura,4 BHK,Toreeic,5407,5.0,0.0,273.8654216157426
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,Paoliy ,1865,4.0,2.0,73.01351227985333
Plot  Area,Ready To Move,Herohalli,2 Bedroom,,1350,2.0,0.0,89.99999999999997
Plot  Area,18-Sep,Whitefield,3 Bedroom,,1200,3.0,1.0,65.1016187396345
Super built-up  Area,19-Dec,Hoodi,4 BHK,Caycend,2041,4.0,0.0,93.49408182526567
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Mileeou,1445,2.0,1.0,86.2183466938006
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,,1690,3.0,2.0,84.99999999999997
Super built-up  Area,18-Apr,3rd Phase JP Nagar,2 BHK,,1200,2.0,3.0,49.08243204957203
Built-up  Area,Ready To Move,Subramanyanagar,6 BHK,,1900,6.0,0.0,76.20427449306156
Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,ShshaSa,700 - 800,1.0,0.0,34.227269266861995
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1087,2.0,1.0,57.03249089949528
Super built-up  Area,18-Mar,Whitefield,3 BHK,BrlisCo,1740,6.0,3.0,157.1802768994921
Super built-up  Area,Ready To Move,Thurahalli,2 BHK,,1075,2.0,1.0,55.99122739510001
Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,2254,3.0,2.0,170.00000000000009
Super built-up  Area,18-Dec,Sarjapur  Road,4 BHK,Klark L,4395,3.0,2.0,241.99999999999994
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1339,2.0,1.0,47.74423042781575
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2695,4.0,2.0,164.0242406436097
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160,2.0,2.0,44.039982238007156
Plot  Area,18-May,Varthur,4 Bedroom,Darsh S,1600,4.0,2.0,140.02482051043347
Super built-up  Area,Ready To Move,Benson Town,3 BHK,,1501,2.0,3.0,90.13177272499422
Super built-up  Area,21-Jul,Koramangala,4 BHK,G ceses,1982,4.0,3.0,150.0
Plot  Area,Ready To Move,Chandapura,5 Bedroom,,1200,3.0,0.0,105.20734437881401
Plot  Area,Ready To Move,Anandapura,2 Bedroom,,825,2.0,0.0,56.29746940310712
Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1215,2.0,2.0,51.09606511052443
Plot  Area,Ready To Move,Andrahalli,4 Bedroom,,1200,5.0,2.0,232.39023115803283
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Sraveha,1300,2.0,2.0,58.02812888784464
Super built-up  Area,Ready To Move,Friends Colony,3 BHK,SiidsGa,1250,2.0,1.0,70.0
Super built-up  Area,Ready To Move,Nagavarapalya,3 BHK,PuonsSe,1836,3.0,1.0,114.60709320798617
Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,139.64494303031296
Plot  Area,Ready To Move,Ardendale,4 Bedroom,Aling10,2400,4.0,1.0,226.38953362017344
Built-up  Area,Ready To Move,Uttarahalli hobli,4 BHK,,3500,3.0,2.0,307.1249746450291
Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1420,2.0,1.0,85.69898269299354
Plot  Area,Ready To Move,Marsur,4 Bedroom,,2400,4.0,1.0,240.96280705926688
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,2.0,114.99999999999999
Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3260,5.0,3.0,360.53008173594606
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1750,3.0,,108.9818166789401
Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1580,3.0,2.0,98.67196195520586
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,59.48140210014977
