area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,57.309634529119265
Super built-up  Area,18-Nov,manyata park,2 BHK,,1300,2.0,1.0,67.19747882828554
Super built-up  Area,Ready To Move,Tindlu,2 BHK,Alubys ,1166,2.0,2.0,52.65345364365343
Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,2 BHK,,1055,2.0,1.0,38.139232267578066
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,77.46526033541251
Built-up  Area,Ready To Move,Banashankari Stage III,2 BHK,DatroGo,1270,2.0,2.0,74.21280015743925
Super built-up  Area,Ready To Move,Vignana Nagar,9 BHK,,1500,7.0,,206.423345640955
Plot  Area,Ready To Move,Battarahalli,4 Bedroom,,1200,3.0,1.0,147.0882276891182
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1164,2.0,2.0,49.84342184175496
Super built-up  Area,Ready To Move,Maruthi Nagar,3 BHK,,1447,2.0,2.0,59.80481026748191
Plot  Area,18-Aug,soukya road,3 Bedroom,,1500,3.0,1.0,112.7892586838585
Plot  Area,Ready To Move,Nobo Nagar,3 Bedroom,,1600,3.0,0.0,115.32413886717141
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJinele,1198,2.0,2.0,49.58151832505124
Super built-up  Area,Ready To Move,JP Nagar,4 BHK,Brnumnn,3200,4.0,2.0,290.35279417735234
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1174,2.0,1.0,74.93691808621281
Super built-up  Area,Ready To Move,3rd Phase JP Nagar,4 BHK,,4500,4.0,3.0,469.7065475426762
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,1.0,74.54717381809765
Plot  Area,Ready To Move,Shirdi Sai Nagar,7 Bedroom,,1000,7.0,3.0,180.7112337904199
Super built-up  Area,Ready To Move,Kamala Nagar,2 BHK,Dehtipt,1175,2.0,2.0,57.367202280963006
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1345,2.0,1.0,55.19920873057154
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1560,5.0,1.0,158.00671995974707
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1340,2.0,2.0,55.65264389270007
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsen,939,2.0,2.0,55.468478708998084
Super built-up  Area,Ready To Move,Sonnenahalli,1 BHK,,605,1.0,1.0,41.54959857914677
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1115,2.0,2.0,48.76040726200797
Built-up  Area,19-Dec,Electronic City,4 Bedroom,,2992,4.0,1.0,206.74901201400903
Super built-up  Area,17-Apr,Harlur,4 BHK,Prncyrn,2572,4.0,3.0,122.49515078069963
Plot  Area,Ready To Move,Kothannur,3 Bedroom,,1200,3.0,1.0,80.39711847817449
Super built-up  Area,18-Apr,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,69.76886679707802
Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,Shitt S,1340,2.0,2.0,56.30759051512803
Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.18777299119002
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1404,2.0,1.0,71.32565874664205
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,MRmesra,1874,2.0,3.0,66.20026189581591
Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1140,2.0,2.0,48.71179945888893
Built-up  Area,Ready To Move,Meenakunte,4 Bedroom,Sreat R,3677,4.0,0.0,275.59005497551493
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,2 BHK,,1464,2.0,2.0,56.00000000000001
Plot  Area,18-Mar,yettagodi Road,3 Bedroom,,1200,3.0,0.0,121.25685232754053
Super built-up  Area,Ready To Move,Doddabommasandra,3 BHK,,1736,3.0,2.0,99.79535867090313
Built-up  Area,Ready To Move,Munireddy Layout,3 BHK,Kulons ,1600,2.0,1.0,91.05418810364948
Built-up  Area,18-Dec,Whitefield,2 BHK,,1249,2.0,1.0,68.66850362655238
Built-up  Area,Ready To Move,Chandapura,3 BHK,Siissi ,1323,2.0,2.0,49.07119740978811
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,2.0,1.0,75.4089261516784
Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,,1100,2.0,2.0,79.8809127591194
Built-up  Area,19-Mar,"Panathur Road, ",2 BHK,,1210,2.0,1.0,80.57985905288203
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1200,2.0,2.0,46.16520805193422
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1452,3.0,3.0,58.88001661700078
Built-up  Area,Ready To Move,Doddakannelli,3 BHK,KPareis,1475,2.0,3.0,68.48010451461151
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,51.51245206556288
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,1910,3.0,2.0,136.2835727506989
Carpet  Area,Ready To Move,Basavangudi,4 BHK,BriewPa,2000,4.0,1.0,144.96090815060862
Super built-up  Area,Ready To Move,Celebrity Paradise Layout,1 BHK,,550,1.0,1.0,24.226178789193668
Super built-up  Area,Ready To Move,Puttappa Layout,2 BHK,Teara S,1400,2.0,1.0,63.59566046682262
Super built-up  Area,18-Apr,Electronic City Phase II,3 BHK,Sryalan,1220,2.0,1.0,39.675420819941344
Plot  Area,Ready To Move,Koramangala,2 Bedroom,,1350,2.0,0.0,126.5920852131553
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Emage H,1582,3.0,2.0,199.16113017310485
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Srllaan,1121,2.0,3.0,80.2313641453025
Plot  Area,Ready To Move,Navodaya Nagar,2 Bedroom,,2000,2.0,0.0,100.42441250589081
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1244,2.0,2.0,46.000000000000014
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1090,2.0,2.0,45.826794896851254
Super built-up  Area,Ready To Move,Panathur,2 BHK,Saite G,1140,2.0,1.0,62.39302188708477
Super built-up  Area,Ready To Move,Kogilu,3 BHK,,1664,2.0,2.0,89.66615176656006
Plot  Area,Ready To Move,Kenchenhalli,2 Bedroom,,825,3.0,2.0,69.68054569913701
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SrisePo,1640,2.0,0.0,65.4070172954452
Super built-up  Area,18-Nov,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,49.309831786227754
Super built-up  Area,Ready To Move,Ramagondanahalli,2 BHK,SVodsve,1301,2.0,2.0,59.34631311003452
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,2400,4.0,3.0,383.42582456958337
Super built-up  Area,Ready To Move,7th Phase JP Nagar,1 BHK,Brnia G,750,1.0,1.0,49.588676687211105
Built-up  Area,Ready To Move,BTM 2nd Stage,3 BHK,Chaldi ,1300,3.0,2.0,76.98024338620539
Plot  Area,Ready To Move,Hanumagiri,3 Bedroom,,1200,3.0,2.0,122.46301547059676
Plot  Area,Ready To Move,Basaveshwara Nagar,2 Bedroom,,1500,2.0,1.0,95.12690183285794
Super built-up  Area,17-Dec,Mysore Road,3 BHK,PrawnRa,1082,2.0,1.0,51.613289345359824
Super built-up  Area,20-Dec,Electronic City,3 BHK,KonteiT,1791,3.0,2.0,84.28656425141403
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,2.0,59.63539064156295
Built-up  Area,Ready To Move,PARAPPANAAGHRARA,2 BHK,,1150,2.0,2.0,62.695897795476995
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1410,2.0,2.0,77.06253691933416
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1211,2.0,1.0,72.12074144205664
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,,960,2.0,2.0,120.25631867514323
Super built-up  Area,18-Apr,Whitefield,3 BHK,Prtates,2321,4.0,2.0,131.9680541238131
Built-up  Area,Ready To Move,HBR Layout,3 Bedroom,,2000,4.0,2.0,116.10861489825359
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Reiteee,1169,2.0,2.0,59.60894520978196
Super built-up  Area,Ready To Move,Vidyaranyapura,1 BHK,Mathipo,745,1.0,1.0,47.3839892089081
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Emterl ,1389,2.0,2.0,45.96854485283737
Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1095,2.0,1.0,45.89480580516584
Super built-up  Area,19-Dec,Bannerghatta Road,3 BHK,,1894,3.0,1.0,92.38097538809856
Super built-up  Area,18-May,Sarjapur  Road,2 BHK,SJityaz,1308,2.0,1.0,81.04076020838804
Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,DSthi K,1170,2.0,2.0,47.230390140690886
Built-up  Area,Ready To Move,Brindavan Layout,2 Bedroom,,1100,2.0,0.0,74.14910303420457
Plot  Area,Ready To Move,Kalkere,6 Bedroom,,2116,5.0,,192.10727571878746
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,2 Bedroom,,1522.5,2.0,0.0,118.60673440319569
Built-up  Area,19-Dec,Uttarahalli,3 BHK,,1750,3.0,2.0,52.67180282980099
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1200,5.0,2.0,142.07347279358234
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,109.07632555698277
Super built-up  Area,Ready To Move,Billekahalli,3 BHK,,1610,2.0,2.0,63.457410769712425
Plot  Area,Ready To Move,Kalyan nagar,5 Bedroom,,600,5.0,0.0,81.63397650699811
Super built-up  Area,Ready To Move,Panduranga Nagar,3 BHK,SApusnu,1430,2.0,1.0,58.438970547476885
Built-up  Area,Ready To Move,Pai Layout,2 BHK,,1005,2.0,2.0,42.0583997017556
Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,Sanzaat,1564,2.0,1.0,55.272713193016415
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1230,2.0,1.0,77.90377266978665
Built-up  Area,Ready To Move,1st Phase JP Nagar,1 BHK,Opamaan,790,1.0,1.0,64.86748966229378
Built-up  Area,Ready To Move,8th Phase JP Nagar,6 BHK,,5000,6.0,2.0,188.95345346014668
Built-up  Area,Ready To Move,Brookefield,3 BHK,Saowson,1630,3.0,2.0,74.34385466501392
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Pyaded ,800,2.0,2.0,65.54719079593323
Plot  Area,18-Mar,Medahalli,5 Bedroom,,800,5.0,1.0,125.7880440908807
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,35.99999999999999
Plot  Area,Ready To Move,Ulsoor,3 Bedroom,,4000,2.0,1.0,365.40150197249613
Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2790,5.0,3.0,198.98766382955685
Plot  Area,Ready To Move,Bannerghatta Road,4 Bedroom,,3000,4.0,0.0,281.4563267150472
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Hahtsya,1180,2.0,2.0,58.71133928472464
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1530,3.0,2.0,76.40163468459714
Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,AztheBr,3004,4.0,,215.61655612716055
Built-up  Area,Ready To Move,Cox Town,2 BHK,,780,2.0,0.0,57.73579246585404
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1165,2.0,1.0,32.70059155625865
Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,71.83008184478786
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,323.2808687699736
Super built-up  Area,18-Jun,CV Raman Nagar,2 BHK,,1225,2.0,2.0,52.59314979368129
Built-up  Area,Ready To Move,Palace Road,4 BHK,,4730,2.0,1.0,323.8723500159571
Plot  Area,Ready To Move,Maragondanahalli,7 Bedroom,,1200,7.0,2.0,153.6737637738939
Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,800,2.0,0.0,68.55600907220814
Built-up  Area,Ready To Move,Cooke Town,3 BHK,,1550,3.0,3.0,103.19478454348463
Super built-up  Area,Ready To Move,Coffee Board Layout,2 BHK,,1285,2.0,1.0,66.78559159973683
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1265,2.0,2.0,45.83183628609055
Plot  Area,19-Dec,Basaveshwara Nagar Yelahanka,4 Bedroom,,5120,5.0,3.0,433.8962170377834
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,69.76886679707802
Plot  Area,Ready To Move,Kavika Layout,1 Bedroom,,580,2.0,0.0,53.75567884136448
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1094.21,2.0,1.0,41.45784155841097
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Asintas,1350,2.0,1.0,91.03260698286392
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,1200,2.0,2.0,27.92720318551286
Super built-up  Area,Ready To Move,Abbigere,8 BHK,,5000,8.0,1.0,180.50683862052594
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,2.0,47.65304430389806
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1135,2.0,2.0,39.72321707926148
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1740.91,3.0,2.0,77.60193791618111
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1238,2.0,1.0,67.2530921286455
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1540,3.0,2.0,94.98343671437635
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.50347916887183
Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1208,2.0,2.0,66.14109931802795
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shony S,1180,2.0,1.0,44.90308589239555
Built-up  Area,20-Jul,Sarjapur  Road,4 Bedroom,NVdenic,2876,4.0,0.0,157.77391154580775
Super built-up  Area,Ready To Move,Amruthnagar,2 BHK,Saeur G,1209,2.0,2.0,62.03504092783701
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2558,3.0,2.0,152.91881183634808
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Maity W,1385,2.0,1.0,78.1843433684219
Super built-up  Area,Ready To Move,Lakkasandra,3 BHK,Mysha N,1513,3.0,1.0,73.68670450777088
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,28.149996726831876
Plot  Area,Ready To Move,Begur Road,7 Bedroom,,1000,4.0,3.0,140.73460634204613
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,,950,2.0,1.0,52.95653483113908
Super built-up  Area,Ready To Move,Gubbalala,2 BHK,,958,2.0,1.0,52.06917219793876
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1130,2.0,1.0,32.20616748879873
Plot  Area,Ready To Move,6th block Koramangala,4 Bedroom,,2400,5.0,3.0,266.9953457150931
Plot  Area,Ready To Move,Kadarenahalli,4 Bedroom,,1500,4.0,0.0,133.93938646735361
Super built-up  Area,Ready To Move,Bellandur,3 BHK,Srure S,1547,3.0,,86.76641389529655
Built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,2000,3.0,2.0,118.85779735060076
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2690,4.0,3.0,196.6038411779496
Built-up  Area,18-May,Harlur,3 BHK,,1924,4.0,1.0,128.42107129600564
Built-up  Area,Ready To Move,Hennur,2 BHK,JahtsHe,1560,2.0,,98.3868898333653
Plot  Area,Ready To Move,Kammagondahalli,2 Bedroom,,1200,2.0,1.0,83.84708256701546
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1460,2.0,3.0,72.76449394637088
Built-up  Area,Ready To Move,Kothannur,5 Bedroom,,1600,5.0,,79.6170341341481
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Maana E,3930,4.0,3.0,264.6997593657164
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.50347916887183
Super built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,Gomeseg,1770,3.0,1.0,107.8369814787095
Built-up  Area,18-Dec,Electronic City,2 BHK,,1165,2.0,1.0,33.37845068332615
Built-up  Area,Ready To Move,Kodigehalli,2 BHK,Raellil,1285,2.0,0.0,89.63502830296622
Super built-up  Area,Ready To Move,Narayanappa Garden,3 BHK,Vacle P,2100,5.0,2.0,323.1513389974871
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar 5th Stage,2 BHK,,935,2.0,2.0,40.55344185951191
Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1250,2.0,3.0,71.25570313107607
Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soweray,1717,3.0,2.0,116.28689482509336
Built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,707,1.0,1.0,36.65056854167792
Super built-up  Area,Ready To Move,Kada Agrahara,2 BHK,BMngsr ,1047,2.0,2.0,42.406089167213665
Super built-up  Area,18-Feb,Thanisandra,4 BHK,Bhmesy ,3616,4.0,2.0,190.0862273957565
Super built-up  Area,20-Dec,Yelahanka New Town,2 BHK,DSantky,1000,2.0,1.0,36.58257299294351
Super built-up  Area,19-Nov,Thanisandra,2 BHK,,1066,2.0,1.0,63.558887179010995
Plot  Area,Ready To Move,Bannerghatta Road,1 Bedroom,,1200,2.0,0.0,53.92500771616325
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1101,2.0,1.0,68.83103111630874
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Prndsde,1250,2.0,2.0,60.49574271377464
Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,,635,1.0,1.0,31.101831851697455
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,755,1.0,1.0,28.51392492120459
Super built-up  Area,Ready To Move,Harlur,4 BHK,Prncyrn,2569,5.0,3.0,177.33062048364937
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1255,2.0,1.0,85.11826582860407
Built-up  Area,Ready To Move,Chikkabanavar,2 Bedroom,,1550,2.0,0.0,85.04197046888275
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,,1061,2.0,2.0,62.503768410566295
Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1512,3.0,2.0,86.5207518927018
Super built-up  Area,19-Dec,Whitefield,3 BHK,,1820,3.0,1.0,111.24826134827727
Plot  Area,Ready To Move,Jigani,2 Bedroom,,1200,2.0,1.0,52.51735344875188
Super built-up  Area,Ready To Move,Byrasandra Extension,3 BHK,,2000,2.0,1.0,178.27652482261792
Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,970,2.0,1.0,45.438737259117126
Super built-up  Area,21-Jan,Tumkur Road,3 BHK,Sapus S,1448,2.0,1.0,90.43425709815291
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,40.45922226088621
Plot  Area,Ready To Move,Maruthi Nagar,3 Bedroom,MNncysi,1500,3.0,2.0,109.91796431644296
Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,48.435672189520126
Super built-up  Area,Ready To Move,Vishwanatha Nagenahalli,4 BHK,PrBayGa,4000,6.0,1.0,276.96121925166244
Built-up  Area,Ready To Move,Coffee Board Layout,3 Bedroom,,2300,2.0,1.0,145.95497291396586
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,985,2.0,1.0,24.989674872918286
Plot  Area,Ready To Move,Tindlu,2 Bedroom,,1120,2.0,1.0,91.19643280374778
Super built-up  Area,21-Dec,Electronic City,2 BHK,KonteiT,1241,2.0,2.0,42.25544358422074
Plot  Area,Ready To Move,Basavangudi,4 Bedroom,,2437,4.0,3.0,339.300331490311
Plot  Area,Ready To Move,Sunkadakatte,3 Bedroom,,1200,2.0,2.0,136.62275054667583
Super built-up  Area,22-Jun,2nd Phase Judicial Layout,2 BHK,,1100,2.0,1.0,38.13923226757803
Super built-up  Area,Ready To Move,Whitefield,3 BHK,,1724,3.0,3.0,100.32876251551859
Built-up  Area,Ready To Move,Banashankari Stage II,5 Bedroom,,3000,5.0,2.0,142.90375273119267
Super built-up  Area,Ready To Move,Padmanabhanagar,3 BHK,,1125,2.0,2.0,69.37017162468396
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3436,5.0,3.0,471.09813576994594
Built-up  Area,Ready To Move,Jalahalli,4 BHK,Tahtsla,3083,4.0,2.0,206.13331389601097
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,,1000,2.0,1.0,54.17548478430442
Super built-up  Area,Ready To Move,Dinnur,3 BHK,,1700,3.0,1.0,110.07863767729467
Built-up  Area,Ready To Move,Koramangala Industrial Layout,4 Bedroom,,2500,5.0,3.0,203.22454023689937
Super built-up  Area,21-Feb,Talaghattapura,3 BHK,Sodgere,1868,3.0,1.0,86.79981796005879
Built-up  Area,Ready To Move,Jakkur,4 BHK,MMiewke,1697,3.0,3.0,125.16675214603401
Plot  Area,Ready To Move,Sunkadakatte,1 Bedroom,,901,1.0,0.0,41.121779650487554
Plot  Area,Ready To Move,Syndicate Bank Colony,4 Bedroom,,1500,4.0,3.0,237.41138501187103
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Prdhue ,1240,2.0,2.0,64.42746442284474
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1341,2.0,2.0,53.99603474238809
Built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3895,2.0,1.0,328.52078776655867
Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Srier P,1535,3.0,2.0,82.26601219713753
Super built-up  Area,Ready To Move,Kammagondahalli,2 BHK,DiiteR ,861,2.0,1.0,32.37313335012764
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Jaw 2 L,1100,2.0,2.0,41.90207567589403
Super built-up  Area,18-May,Bommasandra,2 BHK,SSestth,1020,2.0,1.0,39.73714219622351
Plot  Area,Ready To Move,Parappana Agrahara,9 Bedroom,,1500,9.0,2.0,157.04368264489273
Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1100,2.0,1.0,45.0919562532765
Super built-up  Area,18-Nov,Kothannur,2 BHK,,1080,2.0,2.0,39.12429378878836
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Toindls,2500,3.0,1.0,122.39332821342258
Super built-up  Area,18-Mar,Thyagaraja Nagar,3 BHK,,1650,3.0,3.0,94.91586987525572
Super built-up  Area,Ready To Move,Sunkadakatte,2 BHK,,700,2.0,1.0,36.586641665615105
Super built-up  Area,18-Mar,Jakkur,3 BHK,Lecco C,4150,5.0,1.0,329.21070081632644
Plot  Area,18-Dec,Ambedkar Nagar,3 Bedroom,Thessrm,2900,3.0,2.0,312.00701709118476
Plot  Area,18-Dec,Attibele,3 Bedroom,AkArkti,1200,3.0,,81.26475334129668
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,1.0,54.17548478430442
Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,Brtiael,1735,3.0,2.0,72.61839046589883
Built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,Srera P,1210,2.0,2.0,55.16316166017026
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1150,2.0,1.0,60.74043527693596
Super built-up  Area,20-Jun,Talaghattapura,4 BHK,Toreeic,5407,5.0,0.0,546.2481245032648
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,Paoliy ,1865,4.0,2.0,88.74152322649257
Plot  Area,Ready To Move,Herohalli,2 Bedroom,,1350,2.0,0.0,77.89901629250507
Plot  Area,18-Sep,Whitefield,3 Bedroom,,1200,3.0,1.0,60.917946032491706
Super built-up  Area,19-Dec,Hoodi,4 BHK,Caycend,2041,4.0,0.0,110.37046542516939
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Mileeou,1445,2.0,1.0,80.87872244662086
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,,1690,3.0,2.0,81.91828307467628
Super built-up  Area,18-Apr,3rd Phase JP Nagar,2 BHK,,1200,2.0,3.0,49.47953220694007
Built-up  Area,Ready To Move,Subramanyanagar,6 BHK,,1900,6.0,0.0,95.18455345434833
Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,ShshaSa,700 - 800,1.0,0.0,32.102969353272755
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1087,2.0,1.0,52.108584960106235
Super built-up  Area,18-Mar,Whitefield,3 BHK,BrlisCo,1740,6.0,3.0,151.11510179546573
Super built-up  Area,Ready To Move,Thurahalli,2 BHK,,1075,2.0,1.0,48.03577219127832
Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,2254,3.0,2.0,147.22184216137546
Super built-up  Area,18-Dec,Sarjapur  Road,4 BHK,Klark L,4395,3.0,2.0,253.80959447298466
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1339,2.0,1.0,55.27938514753628
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2695,4.0,2.0,150.4900529093248
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160,2.0,2.0,40.092978590182746
Plot  Area,18-May,Varthur,4 Bedroom,Darsh S,1600,4.0,2.0,139.3633632664111
Super built-up  Area,Ready To Move,Benson Town,3 BHK,,1501,2.0,3.0,69.79214477315759
Super built-up  Area,21-Jul,Koramangala,4 BHK,G ceses,1982,4.0,3.0,154.98148816614943
Plot  Area,Ready To Move,Chandapura,5 Bedroom,,1200,3.0,0.0,122.73253578603244
Plot  Area,Ready To Move,Anandapura,2 Bedroom,,825,2.0,0.0,58.94633435419664
Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1215,2.0,2.0,55.06117931317623
Plot  Area,Ready To Move,Andrahalli,4 Bedroom,,1200,5.0,2.0,138.98349462233162
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Sraveha,1300,2.0,2.0,57.8090527295014
Super built-up  Area,Ready To Move,Friends Colony,3 BHK,SiidsGa,1250,2.0,1.0,59.48186287342438
Super built-up  Area,Ready To Move,Nagavarapalya,3 BHK,PuonsSe,1836,3.0,1.0,115.85279073006342
Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,136.1782281319595
Plot  Area,Ready To Move,Ardendale,4 Bedroom,Aling10,2400,4.0,1.0,294.0897708831535
Built-up  Area,Ready To Move,Uttarahalli hobli,4 BHK,,3500,3.0,2.0,284.03752804938136
Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1420,2.0,1.0,96.62278845873865
Plot  Area,Ready To Move,Marsur,4 Bedroom,,2400,4.0,1.0,272.1267739456947
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,2.0,107.73822094644204
Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3260,5.0,3.0,517.9288429221083
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1750,3.0,,102.98964220984973
Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1580,3.0,2.0,77.88903047977536
