area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,57.5751503639701
Super built-up  Area,18-Nov,manyata park,2 BHK,,1300,2.0,1.0,68.28953741046224
Super built-up  Area,Ready To Move,Tindlu,2 BHK,Alubys ,1166,2.0,2.0,54.33063477807556
Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,2 BHK,,1055,2.0,1.0,37.59089980904128
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,76.98717695750852
Built-up  Area,Ready To Move,Banashankari Stage III,2 BHK,DatroGo,1270,2.0,2.0,73.10595449730883
Super built-up  Area,Ready To Move,Vignana Nagar,9 BHK,,1500,7.0,,200.29164703684756
Plot  Area,Ready To Move,Battarahalli,4 Bedroom,,1200,3.0,1.0,136.96475421863016
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1164,2.0,2.0,52.07927160800863
Super built-up  Area,Ready To Move,Maruthi Nagar,3 BHK,,1447,2.0,2.0,60.59572254561994
Plot  Area,18-Aug,soukya road,3 Bedroom,,1500,3.0,1.0,124.04601381422987
Plot  Area,Ready To Move,Nobo Nagar,3 Bedroom,,1600,3.0,0.0,122.56746158876919
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJinele,1198,2.0,2.0,46.816223564041174
Super built-up  Area,Ready To Move,JP Nagar,4 BHK,Brnumnn,3200,4.0,2.0,296.83444526481225
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1174,2.0,1.0,74.33870354345673
Super built-up  Area,Ready To Move,3rd Phase JP Nagar,4 BHK,,4500,4.0,3.0,448.76203274096383
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,1.0,75.49097503660961
Plot  Area,Ready To Move,Shirdi Sai Nagar,7 Bedroom,,1000,7.0,3.0,180.85381557019033
Super built-up  Area,Ready To Move,Kamala Nagar,2 BHK,Dehtipt,1175,2.0,2.0,60.48372187405326
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1345,2.0,1.0,54.84581615974863
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1560,5.0,1.0,140.8918041263507
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1340,2.0,2.0,53.94844818968042
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsen,939,2.0,2.0,54.78751996165742
Super built-up  Area,Ready To Move,Sonnenahalli,1 BHK,,605,1.0,1.0,44.12545745170446
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1115,2.0,2.0,49.99999999999997
Built-up  Area,19-Dec,Electronic City,4 Bedroom,,2992,4.0,1.0,204.1957236951598
Super built-up  Area,17-Apr,Harlur,4 BHK,Prncyrn,2572,4.0,3.0,152.96539280207335
Plot  Area,Ready To Move,Kothannur,3 Bedroom,,1200,3.0,1.0,73.00764382343029
Super built-up  Area,18-Apr,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,70.23573987508384
Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,Shitt S,1340,2.0,2.0,54.714997656923785
Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.10960530228007
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1404,2.0,1.0,71.19153985648477
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,MRmesra,1874,2.0,3.0,66.44292100011785
Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1140,2.0,2.0,49.06141642347417
Built-up  Area,Ready To Move,Meenakunte,4 Bedroom,Sreat R,3677,4.0,0.0,266.8102534912175
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,2 BHK,,1464,2.0,2.0,56.00000000000001
Plot  Area,18-Mar,yettagodi Road,3 Bedroom,,1200,3.0,0.0,109.68496717764549
Super built-up  Area,Ready To Move,Doddabommasandra,3 BHK,,1736,3.0,2.0,86.88659570730469
Built-up  Area,Ready To Move,Munireddy Layout,3 BHK,Kulons ,1600,2.0,1.0,77.74319837444112
Built-up  Area,18-Dec,Whitefield,2 BHK,,1249,2.0,1.0,70.08462378983324
Built-up  Area,Ready To Move,Chandapura,3 BHK,Siissi ,1323,2.0,2.0,46.380188657554996
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,2.0,1.0,76.80398310522011
Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,,1100,2.0,2.0,81.55638742148962
Built-up  Area,19-Mar,"Panathur Road, ",2 BHK,,1210,2.0,1.0,85.1829196734999
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1200,2.0,2.0,46.19831928314756
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1452,3.0,3.0,58.65849972178417
Built-up  Area,Ready To Move,Doddakannelli,3 BHK,KPareis,1475,2.0,3.0,67.60980922266636
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,54.73164169640948
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,1910,3.0,2.0,140.98768870728676
Carpet  Area,Ready To Move,Basavangudi,4 BHK,BriewPa,2000,4.0,1.0,140.74460149215508
Super built-up  Area,Ready To Move,Celebrity Paradise Layout,1 BHK,,550,1.0,1.0,22.76435218383649
Super built-up  Area,Ready To Move,Puttappa Layout,2 BHK,Teara S,1400,2.0,1.0,63.31839886609883
Super built-up  Area,18-Apr,Electronic City Phase II,3 BHK,Sryalan,1220,2.0,1.0,40.05489895744561
Plot  Area,Ready To Move,Koramangala,2 Bedroom,,1350,2.0,0.0,112.80642845968464
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Emage H,1582,3.0,2.0,208.06942182731004
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Srllaan,1121,2.0,3.0,87.14338886454048
Plot  Area,Ready To Move,Navodaya Nagar,2 Bedroom,,2000,2.0,0.0,113.63004503105043
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1244,2.0,2.0,45.99999999999999
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1090,2.0,2.0,47.237142161190526
Super built-up  Area,Ready To Move,Panathur,2 BHK,Saite G,1140,2.0,1.0,69.60076400822545
Super built-up  Area,Ready To Move,Kogilu,3 BHK,,1664,2.0,2.0,100.46198139188196
Plot  Area,Ready To Move,Kenchenhalli,2 Bedroom,,825,3.0,2.0,62.47501301472334
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SrisePo,1640,2.0,0.0,65.48872146616496
Super built-up  Area,18-Nov,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,50.01881318456754
Super built-up  Area,Ready To Move,Ramagondanahalli,2 BHK,SVodsve,1301,2.0,2.0,63.42924449094485
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,2400,4.0,3.0,436.6589902199835
Super built-up  Area,Ready To Move,7th Phase JP Nagar,1 BHK,Brnia G,750,1.0,1.0,51.93444190215985
Built-up  Area,Ready To Move,BTM 2nd Stage,3 BHK,Chaldi ,1300,3.0,2.0,82.0245504036799
Plot  Area,Ready To Move,Hanumagiri,3 Bedroom,,1200,3.0,2.0,110.99665312110344
Plot  Area,Ready To Move,Basaveshwara Nagar,2 Bedroom,,1500,2.0,1.0,100.84681099165279
Super built-up  Area,17-Dec,Mysore Road,3 BHK,PrawnRa,1082,2.0,1.0,49.75121401447023
Super built-up  Area,20-Dec,Electronic City,3 BHK,KonteiT,1791,3.0,2.0,81.94907130454426
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,2.0,60.829947524902465
Built-up  Area,Ready To Move,PARAPPANAAGHRARA,2 BHK,,1150,2.0,2.0,61.68504441482855
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1410,2.0,2.0,75.56521441904756
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1211,2.0,1.0,76.53356490460865
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,,960,2.0,2.0,120.3076475296949
Super built-up  Area,18-Apr,Whitefield,3 BHK,Prtates,2321,4.0,2.0,122.67733043641863
Built-up  Area,Ready To Move,HBR Layout,3 Bedroom,,2000,4.0,2.0,104.97298108242414
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Reiteee,1169,2.0,2.0,57.08069686320386
Super built-up  Area,Ready To Move,Vidyaranyapura,1 BHK,Mathipo,745,1.0,1.0,46.87711492419498
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Emterl ,1389,2.0,2.0,45.022251110661266
Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1095,2.0,1.0,44.935560650916166
Super built-up  Area,19-Dec,Bannerghatta Road,3 BHK,,1894,3.0,1.0,107.06065219299863
Super built-up  Area,18-May,Sarjapur  Road,2 BHK,SJityaz,1308,2.0,1.0,77.69938461393436
Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,DSthi K,1170,2.0,2.0,47.48030667377924
Built-up  Area,Ready To Move,Brindavan Layout,2 Bedroom,,1100,2.0,0.0,58.04373430525967
Plot  Area,Ready To Move,Kalkere,6 Bedroom,,2116,5.0,,183.7374548193977
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,2 Bedroom,,1522.5,2.0,0.0,109.09587432186747
Built-up  Area,19-Dec,Uttarahalli,3 BHK,,1750,3.0,2.0,54.35334288203169
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1200,5.0,2.0,138.7351827930979
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,109.49635646283437
Super built-up  Area,Ready To Move,Billekahalli,3 BHK,,1610,2.0,2.0,65.29638102967219
Plot  Area,Ready To Move,Kalyan nagar,5 Bedroom,,600,5.0,0.0,67.83620808526554
Super built-up  Area,Ready To Move,Panduranga Nagar,3 BHK,SApusnu,1430,2.0,1.0,60.287442620453604
Built-up  Area,Ready To Move,Pai Layout,2 BHK,,1005,2.0,2.0,41.87251160583379
Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,Sanzaat,1564,2.0,1.0,51.378746532964705
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1230,2.0,1.0,76.55639830840651
Built-up  Area,Ready To Move,1st Phase JP Nagar,1 BHK,Opamaan,790,1.0,1.0,54.79688382320589
Built-up  Area,Ready To Move,8th Phase JP Nagar,6 BHK,,5000,6.0,2.0,183.28847561160018
Built-up  Area,Ready To Move,Brookefield,3 BHK,Saowson,1630,3.0,2.0,73.44566351740198
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Pyaded ,800,2.0,2.0,66.11066413603682
Plot  Area,18-Mar,Medahalli,5 Bedroom,,800,5.0,1.0,114.62580015318188
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,35.99999999999999
Plot  Area,Ready To Move,Ulsoor,3 Bedroom,,4000,2.0,1.0,445.7256739128
Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2790,5.0,3.0,199.18578404772893
Plot  Area,Ready To Move,Bannerghatta Road,4 Bedroom,,3000,4.0,0.0,324.490717929871
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Hahtsya,1180,2.0,2.0,62.471335934063376
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1530,3.0,2.0,74.7880039692916
Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,AztheBr,3004,4.0,,204.631059094066
Built-up  Area,Ready To Move,Cox Town,2 BHK,,780,2.0,0.0,62.42659552567123
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1165,2.0,1.0,32.950159969365544
Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,73.39173670523893
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,323.94105556922796
Super built-up  Area,18-Jun,CV Raman Nagar,2 BHK,,1225,2.0,2.0,52.124338261673344
Built-up  Area,Ready To Move,Palace Road,4 BHK,,4730,2.0,1.0,308.94664206504405
Plot  Area,Ready To Move,Maragondanahalli,7 Bedroom,,1200,7.0,2.0,152.4386642549801
Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,800,2.0,0.0,66.80725575438075
Built-up  Area,Ready To Move,Cooke Town,3 BHK,,1550,3.0,3.0,109.98197744660035
Super built-up  Area,Ready To Move,Coffee Board Layout,2 BHK,,1285,2.0,1.0,64.57629434609602
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1265,2.0,2.0,45.99999999999999
Plot  Area,19-Dec,Basaveshwara Nagar Yelahanka,4 Bedroom,,5120,5.0,3.0,452.94300959177633
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,70.23573987508384
Plot  Area,Ready To Move,Kavika Layout,1 Bedroom,,580,2.0,0.0,54.11373289930436
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1094.21,2.0,1.0,41.35023292972255
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Asintas,1350,2.0,1.0,88.80973219308196
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,1200,2.0,2.0,28.35498632794243
Super built-up  Area,Ready To Move,Abbigere,8 BHK,,5000,8.0,1.0,172.72003302296642
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,2.0,48.44048879857245
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1135,2.0,2.0,38.917928182637965
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1740.91,3.0,2.0,82.5284275280491
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1238,2.0,1.0,67.2237484391035
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1540,3.0,2.0,102.0616514705559
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.11272211671283
Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1208,2.0,2.0,70.9922024997251
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shony S,1180,2.0,1.0,45.81570770063562
Built-up  Area,20-Jul,Sarjapur  Road,4 Bedroom,NVdenic,2876,4.0,0.0,145.0600901948262
Super built-up  Area,Ready To Move,Amruthnagar,2 BHK,Saeur G,1209,2.0,2.0,60.211620205579344
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2558,3.0,2.0,154.55338688141362
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Maity W,1385,2.0,1.0,80.0203176122319
Super built-up  Area,Ready To Move,Lakkasandra,3 BHK,Mysha N,1513,3.0,1.0,72.48436616958082
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.793461200486814
Plot  Area,Ready To Move,Begur Road,7 Bedroom,,1000,4.0,3.0,125.42598265217089
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,,950,2.0,1.0,53.14990351242384
Super built-up  Area,Ready To Move,Gubbalala,2 BHK,,958,2.0,1.0,46.643372664786824
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1130,2.0,1.0,32.03798686758687
Plot  Area,Ready To Move,6th block Koramangala,4 Bedroom,,2400,5.0,3.0,250.11804410806909
Plot  Area,Ready To Move,Kadarenahalli,4 Bedroom,,1500,4.0,0.0,136.91433300342942
Super built-up  Area,Ready To Move,Bellandur,3 BHK,Srure S,1547,3.0,,96.83178759893589
Built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,2000,3.0,2.0,102.38673170629977
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2690,4.0,3.0,197.12876694623503
Built-up  Area,18-May,Harlur,3 BHK,,1924,4.0,1.0,129.11635223087322
Built-up  Area,Ready To Move,Hennur,2 BHK,JahtsHe,1560,2.0,,94.55157415350854
Plot  Area,Ready To Move,Kammagondahalli,2 Bedroom,,1200,2.0,1.0,89.3412215830579
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1460,2.0,3.0,63.79970343458656
Built-up  Area,Ready To Move,Kothannur,5 Bedroom,,1600,5.0,,74.62189988805278
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Maana E,3930,4.0,3.0,269.488084621093
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.11272211671283
Super built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,Gomeseg,1770,3.0,1.0,110.60342926589713
Built-up  Area,18-Dec,Electronic City,2 BHK,,1165,2.0,1.0,33.47088170709346
Built-up  Area,Ready To Move,Kodigehalli,2 BHK,Raellil,1285,2.0,0.0,84.54570614530641
Super built-up  Area,Ready To Move,Narayanappa Garden,3 BHK,Vacle P,2100,5.0,2.0,330.2217032351271
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar 5th Stage,2 BHK,,935,2.0,2.0,41.083851660797535
Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1250,2.0,3.0,74.7655162479504
Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soweray,1717,3.0,2.0,118.68458358850813
Built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,707,1.0,1.0,40.733935715303375
Super built-up  Area,Ready To Move,Kada Agrahara,2 BHK,BMngsr ,1047,2.0,2.0,43.61393850574696
Super built-up  Area,18-Feb,Thanisandra,4 BHK,Bhmesy ,3616,4.0,2.0,172.12763483680507
Super built-up  Area,20-Dec,Yelahanka New Town,2 BHK,DSantky,1000,2.0,1.0,39.77517276353586
Super built-up  Area,19-Nov,Thanisandra,2 BHK,,1066,2.0,1.0,71.16172362623055
Plot  Area,Ready To Move,Bannerghatta Road,1 Bedroom,,1200,2.0,0.0,49.81912090702315
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1101,2.0,1.0,64.94191513224253
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Prndsde,1250,2.0,2.0,56.28800217247766
Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,,635,1.0,1.0,32.4971845737346
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,755,1.0,1.0,32.153972503994936
Super built-up  Area,Ready To Move,Harlur,4 BHK,Prncyrn,2569,5.0,3.0,185.38196979272598
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1255,2.0,1.0,83.25871996004264
Built-up  Area,Ready To Move,Chikkabanavar,2 Bedroom,,1550,2.0,0.0,86.08741777256786
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,,1061,2.0,2.0,70.55993893407263
Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1512,3.0,2.0,89.60615172081387
Super built-up  Area,19-Dec,Whitefield,3 BHK,,1820,3.0,1.0,117.66749156879347
Plot  Area,Ready To Move,Jigani,2 Bedroom,,1200,2.0,1.0,54.16225198494787
Super built-up  Area,Ready To Move,Byrasandra Extension,3 BHK,,2000,2.0,1.0,181.05662710111847
Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,970,2.0,1.0,47.86478388556561
Super built-up  Area,21-Jan,Tumkur Road,3 BHK,Sapus S,1448,2.0,1.0,92.91019261898028
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,38.934787714262626
Plot  Area,Ready To Move,Maruthi Nagar,3 Bedroom,MNncysi,1500,3.0,2.0,108.00469256017121
Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,47.74474798807606
Super built-up  Area,Ready To Move,Vishwanatha Nagenahalli,4 BHK,PrBayGa,4000,6.0,1.0,293.5563452438356
Built-up  Area,Ready To Move,Coffee Board Layout,3 Bedroom,,2300,2.0,1.0,154.43776703460438
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,985,2.0,1.0,25.015687773894037
Plot  Area,Ready To Move,Tindlu,2 Bedroom,,1120,2.0,1.0,80.48125687135186
Super built-up  Area,21-Dec,Electronic City,2 BHK,KonteiT,1241,2.0,2.0,42.30671411036442
Plot  Area,Ready To Move,Basavangudi,4 Bedroom,,2437,4.0,3.0,347.75588717871483
Plot  Area,Ready To Move,Sunkadakatte,3 Bedroom,,1200,2.0,2.0,146.90199549783878
Super built-up  Area,22-Jun,2nd Phase Judicial Layout,2 BHK,,1100,2.0,1.0,41.1562537721936
Super built-up  Area,Ready To Move,Whitefield,3 BHK,,1724,3.0,3.0,103.70793539141711
Built-up  Area,Ready To Move,Banashankari Stage II,5 Bedroom,,3000,5.0,2.0,146.77890170391345
Super built-up  Area,Ready To Move,Padmanabhanagar,3 BHK,,1125,2.0,2.0,62.67584756775504
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3436,5.0,3.0,530.9172479551825
Built-up  Area,Ready To Move,Jalahalli,4 BHK,Tahtsla,3083,4.0,2.0,185.39682943691733
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,,1000,2.0,1.0,52.233693784442664
Super built-up  Area,Ready To Move,Dinnur,3 BHK,,1700,3.0,1.0,107.31348876375452
Built-up  Area,Ready To Move,Koramangala Industrial Layout,4 Bedroom,,2500,5.0,3.0,167.31958638947876
Super built-up  Area,21-Feb,Talaghattapura,3 BHK,Sodgere,1868,3.0,1.0,99.89686861956969
Built-up  Area,Ready To Move,Jakkur,4 BHK,MMiewke,1697,3.0,3.0,136.18868382841936
Plot  Area,Ready To Move,Sunkadakatte,1 Bedroom,,901,1.0,0.0,38.614388469424625
Plot  Area,Ready To Move,Syndicate Bank Colony,4 Bedroom,,1500,4.0,3.0,216.64806973416472
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Prdhue ,1240,2.0,2.0,64.31355468604316
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1341,2.0,2.0,52.025999827223075
Built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3895,2.0,1.0,317.4373705597299
Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Srier P,1535,3.0,2.0,81.7297341418998
Super built-up  Area,Ready To Move,Kammagondahalli,2 BHK,DiiteR ,861,2.0,1.0,34.707626968825494
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Jaw 2 L,1100,2.0,2.0,42.29295143036634
Super built-up  Area,18-May,Bommasandra,2 BHK,SSestth,1020,2.0,1.0,39.40676337877584
Plot  Area,Ready To Move,Parappana Agrahara,9 Bedroom,,1500,9.0,2.0,152.8143498059925
Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1100,2.0,1.0,44.91246366269444
Super built-up  Area,18-Nov,Kothannur,2 BHK,,1080,2.0,2.0,38.24066805965995
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Toindls,2500,3.0,1.0,125.49248204859151
Super built-up  Area,18-Mar,Thyagaraja Nagar,3 BHK,,1650,3.0,3.0,89.8227096617752
Super built-up  Area,Ready To Move,Sunkadakatte,2 BHK,,700,2.0,1.0,36.70508147006182
Super built-up  Area,18-Mar,Jakkur,3 BHK,Lecco C,4150,5.0,1.0,337.6653569568365
Plot  Area,18-Dec,Ambedkar Nagar,3 Bedroom,Thessrm,2900,3.0,2.0,340.99966219247705
Plot  Area,18-Dec,Attibele,3 Bedroom,AkArkti,1200,3.0,,89.51957883666586
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,1.0,52.233693784442664
Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,Brtiael,1735,3.0,2.0,78.22633145526729
Built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,Srera P,1210,2.0,2.0,57.45077735421366
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1150,2.0,1.0,58.706147889637755
Super built-up  Area,20-Jun,Talaghattapura,4 BHK,Toreeic,5407,5.0,0.0,527.5729577847759
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,Paoliy ,1865,4.0,2.0,80.98762415524426
Plot  Area,Ready To Move,Herohalli,2 Bedroom,,1350,2.0,0.0,78.49195677821614
Plot  Area,18-Sep,Whitefield,3 Bedroom,,1200,3.0,1.0,60.71161409249556
Super built-up  Area,19-Dec,Hoodi,4 BHK,Caycend,2041,4.0,0.0,107.65505413417638
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Mileeou,1445,2.0,1.0,80.32008576827785
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,,1690,3.0,2.0,94.46047471799743
Super built-up  Area,18-Apr,3rd Phase JP Nagar,2 BHK,,1200,2.0,3.0,49.99060190484108
Built-up  Area,Ready To Move,Subramanyanagar,6 BHK,,1900,6.0,0.0,88.10099977708423
Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,ShshaSa,700 - 800,1.0,0.0,35.319862635498566
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1087,2.0,1.0,57.411033180882036
Super built-up  Area,18-Mar,Whitefield,3 BHK,BrlisCo,1740,6.0,3.0,150.34980969284587
Super built-up  Area,Ready To Move,Thurahalli,2 BHK,,1075,2.0,1.0,45.638815566706256
Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,2254,3.0,2.0,151.87409661993587
Super built-up  Area,18-Dec,Sarjapur  Road,4 BHK,Klark L,4395,3.0,2.0,226.3126597644142
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1339,2.0,1.0,54.3800375579369
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2695,4.0,2.0,156.17621698813636
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160,2.0,2.0,39.33892911883726
Plot  Area,18-May,Varthur,4 Bedroom,Darsh S,1600,4.0,2.0,128.2520222935536
Super built-up  Area,Ready To Move,Benson Town,3 BHK,,1501,2.0,3.0,68.2558822377725
Super built-up  Area,21-Jul,Koramangala,4 BHK,G ceses,1982,4.0,3.0,171.97808374144637
Plot  Area,Ready To Move,Chandapura,5 Bedroom,,1200,3.0,0.0,129.17465926628066
Plot  Area,Ready To Move,Anandapura,2 Bedroom,,825,2.0,0.0,57.453884278296684
Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1215,2.0,2.0,54.12247488997917
Plot  Area,Ready To Move,Andrahalli,4 Bedroom,,1200,5.0,2.0,129.21259260752512
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Sraveha,1300,2.0,2.0,58.294665009876994
Super built-up  Area,Ready To Move,Friends Colony,3 BHK,SiidsGa,1250,2.0,1.0,65.88811446457268
Super built-up  Area,Ready To Move,Nagavarapalya,3 BHK,PuonsSe,1836,3.0,1.0,117.05987277626777
Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,137.66075363749485
Plot  Area,Ready To Move,Ardendale,4 Bedroom,Aling10,2400,4.0,1.0,276.53394673738336
Built-up  Area,Ready To Move,Uttarahalli hobli,4 BHK,,3500,3.0,2.0,242.15129098437748
Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1420,2.0,1.0,95.39506096853277
Plot  Area,Ready To Move,Marsur,4 Bedroom,,2400,4.0,1.0,259.65935186462826
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,2.0,110.58672452724545
Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3260,5.0,3.0,565.05876137111
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1750,3.0,,110.92669140449975
Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1580,3.0,2.0,82.60832832429062
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,60.05977538292869
