area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,57.22215110443422
Super built-up  Area,18-Nov,manyata park,2 BHK,,1300,2.0,1.0,71.6324721371282
Super built-up  Area,Ready To Move,Tindlu,2 BHK,Alubys ,1166,2.0,2.0,51.486683586136415
Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,2 BHK,,1055,2.0,1.0,39.326996368247045
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,77.6826929259896
Built-up  Area,Ready To Move,Banashankari Stage III,2 BHK,DatroGo,1270,2.0,2.0,70.54432691827162
Super built-up  Area,Ready To Move,Vignana Nagar,9 BHK,,1500,7.0,,199.050118166377
Plot  Area,Ready To Move,Battarahalli,4 Bedroom,,1200,3.0,1.0,136.4767992219828
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1164,2.0,2.0,50.28280479360514
Super built-up  Area,Ready To Move,Maruthi Nagar,3 BHK,,1447,2.0,2.0,63.102194816962395
Plot  Area,18-Aug,soukya road,3 Bedroom,,1500,3.0,1.0,118.57306316480513
Plot  Area,Ready To Move,Nobo Nagar,3 Bedroom,,1600,3.0,0.0,107.40258340894634
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJinele,1198,2.0,2.0,50.95311260949475
Super built-up  Area,Ready To Move,JP Nagar,4 BHK,Brnumnn,3200,4.0,2.0,319.7483728457513
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1174,2.0,1.0,74.9459265814799
Super built-up  Area,Ready To Move,3rd Phase JP Nagar,4 BHK,,4500,4.0,3.0,444.2594647674808
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,1.0,74.61169770997843
Plot  Area,Ready To Move,Shirdi Sai Nagar,7 Bedroom,,1000,7.0,3.0,180.60945811040546
Super built-up  Area,Ready To Move,Kamala Nagar,2 BHK,Dehtipt,1175,2.0,2.0,58.77942927785013
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1345,2.0,1.0,53.947262840687365
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1560,5.0,1.0,156.8374203780102
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1340,2.0,2.0,58.40865784263143
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsen,939,2.0,2.0,53.66650279777006
Super built-up  Area,Ready To Move,Sonnenahalli,1 BHK,,605,1.0,1.0,41.613651640953144
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1115,2.0,2.0,47.402704724171855
Built-up  Area,19-Dec,Electronic City,4 Bedroom,,2992,4.0,1.0,201.88479279954248
Super built-up  Area,17-Apr,Harlur,4 BHK,Prncyrn,2572,4.0,3.0,133.6306619295534
Plot  Area,Ready To Move,Kothannur,3 Bedroom,,1200,3.0,1.0,78.33263347200982
Super built-up  Area,18-Apr,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,69.46221387513248
Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,Shitt S,1340,2.0,2.0,55.59011356524721
Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.01677143795702
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1404,2.0,1.0,71.27904604191448
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,MRmesra,1874,2.0,3.0,79.40913672045323
Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1140,2.0,2.0,51.81968235436601
Built-up  Area,Ready To Move,Meenakunte,4 Bedroom,Sreat R,3677,4.0,0.0,296.5304847883658
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,2 BHK,,1464,2.0,2.0,54.45065916296277
Plot  Area,18-Mar,yettagodi Road,3 Bedroom,,1200,3.0,0.0,112.1245335083636
Super built-up  Area,Ready To Move,Doddabommasandra,3 BHK,,1736,3.0,2.0,99.09591378824179
Built-up  Area,Ready To Move,Munireddy Layout,3 BHK,Kulons ,1600,2.0,1.0,82.36864344091973
Built-up  Area,18-Dec,Whitefield,2 BHK,,1249,2.0,1.0,67.67429448855418
Built-up  Area,Ready To Move,Chandapura,3 BHK,Siissi ,1323,2.0,2.0,51.679115307554135
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,2.0,1.0,74.76292352262563
Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,,1100,2.0,2.0,74.29275556835992
Built-up  Area,19-Mar,"Panathur Road, ",2 BHK,,1210,2.0,1.0,73.61005289601383
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1200,2.0,2.0,46.141571395074095
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1452,3.0,3.0,58.40005450349136
Built-up  Area,Ready To Move,Doddakannelli,3 BHK,KPareis,1475,2.0,3.0,68.695223984562
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,53.6126335112163
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,1910,3.0,2.0,132.3490490463707
Carpet  Area,Ready To Move,Basavangudi,4 BHK,BriewPa,2000,4.0,1.0,145.6703495104862
Super built-up  Area,Ready To Move,Celebrity Paradise Layout,1 BHK,,550,1.0,1.0,23.225126840869887
Super built-up  Area,Ready To Move,Puttappa Layout,2 BHK,Teara S,1400,2.0,1.0,62.05619699574348
Super built-up  Area,18-Apr,Electronic City Phase II,3 BHK,Sryalan,1220,2.0,1.0,39.44948764281307
Plot  Area,Ready To Move,Koramangala,2 Bedroom,,1350,2.0,0.0,112.13969777256337
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Emage H,1582,3.0,2.0,208.56198670538592
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Srllaan,1121,2.0,3.0,71.59971004703623
Plot  Area,Ready To Move,Navodaya Nagar,2 Bedroom,,2000,2.0,0.0,94.99385707947869
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1244,2.0,2.0,46.000000000000014
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1090,2.0,2.0,45.8514993485718
Super built-up  Area,Ready To Move,Panathur,2 BHK,Saite G,1140,2.0,1.0,64.8811200985453
Super built-up  Area,Ready To Move,Kogilu,3 BHK,,1664,2.0,2.0,82.66551716413558
Plot  Area,Ready To Move,Kenchenhalli,2 Bedroom,,825,3.0,2.0,72.84069904491152
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SrisePo,1640,2.0,0.0,69.89882219612687
Super built-up  Area,18-Nov,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,48.55844357339241
Super built-up  Area,Ready To Move,Ramagondanahalli,2 BHK,SVodsve,1301,2.0,2.0,56.7951413096324
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,2400,4.0,3.0,355.3319986550461
Super built-up  Area,Ready To Move,7th Phase JP Nagar,1 BHK,Brnia G,750,1.0,1.0,47.97704638801754
Built-up  Area,Ready To Move,BTM 2nd Stage,3 BHK,Chaldi ,1300,3.0,2.0,78.59367828819195
Plot  Area,Ready To Move,Hanumagiri,3 Bedroom,,1200,3.0,2.0,122.10811011852499
Plot  Area,Ready To Move,Basaveshwara Nagar,2 Bedroom,,1500,2.0,1.0,102.47661684357595
Super built-up  Area,17-Dec,Mysore Road,3 BHK,PrawnRa,1082,2.0,1.0,51.22429701820834
Super built-up  Area,20-Dec,Electronic City,3 BHK,KonteiT,1791,3.0,2.0,86.24786664788819
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,2.0,58.7962918154988
Built-up  Area,Ready To Move,PARAPPANAAGHRARA,2 BHK,,1150,2.0,2.0,63.4279008374143
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1410,2.0,2.0,74.35998942037907
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1211,2.0,1.0,68.72547877631135
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,,960,2.0,2.0,128.8666021970727
Super built-up  Area,18-Apr,Whitefield,3 BHK,Prtates,2321,4.0,2.0,125.15252807701384
Built-up  Area,Ready To Move,HBR Layout,3 Bedroom,,2000,4.0,2.0,120.43910934578902
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Reiteee,1169,2.0,2.0,61.36224269570839
Super built-up  Area,Ready To Move,Vidyaranyapura,1 BHK,Mathipo,745,1.0,1.0,46.575421166887025
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Emterl ,1389,2.0,2.0,47.28550567862751
Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1095,2.0,1.0,45.31751728950316
Super built-up  Area,19-Dec,Bannerghatta Road,3 BHK,,1894,3.0,1.0,89.87333329310655
Super built-up  Area,18-May,Sarjapur  Road,2 BHK,SJityaz,1308,2.0,1.0,82.90318938735187
Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,DSthi K,1170,2.0,2.0,47.03804847833648
Built-up  Area,Ready To Move,Brindavan Layout,2 Bedroom,,1100,2.0,0.0,68.5031648323009
Plot  Area,Ready To Move,Kalkere,6 Bedroom,,2116,5.0,,193.21554273702665
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,2 Bedroom,,1522.5,2.0,0.0,118.08470075834977
Built-up  Area,19-Dec,Uttarahalli,3 BHK,,1750,3.0,2.0,51.16972405510538
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1200,5.0,2.0,153.1381885456934
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,110.57428967196894
Super built-up  Area,Ready To Move,Billekahalli,3 BHK,,1610,2.0,2.0,63.2471630153463
Plot  Area,Ready To Move,Kalyan nagar,5 Bedroom,,600,5.0,0.0,89.89493518722986
Super built-up  Area,Ready To Move,Panduranga Nagar,3 BHK,SApusnu,1430,2.0,1.0,67.286126027626
Built-up  Area,Ready To Move,Pai Layout,2 BHK,,1005,2.0,2.0,42.860908903720215
Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,Sanzaat,1564,2.0,1.0,54.48733940110565
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1230,2.0,1.0,78.19987914341205
Built-up  Area,Ready To Move,1st Phase JP Nagar,1 BHK,Opamaan,790,1.0,1.0,66.60059797068483
Built-up  Area,Ready To Move,8th Phase JP Nagar,6 BHK,,5000,6.0,2.0,201.86498535349466
Built-up  Area,Ready To Move,Brookefield,3 BHK,Saowson,1630,3.0,2.0,78.63191165154007
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Pyaded ,800,2.0,2.0,63.50454353448906
Plot  Area,18-Mar,Medahalli,5 Bedroom,,800,5.0,1.0,137.55620310516423
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,36.000000000000014
Plot  Area,Ready To Move,Ulsoor,3 Bedroom,,4000,2.0,1.0,311.7651862816609
Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2790,5.0,3.0,198.84626944583349
Plot  Area,Ready To Move,Bannerghatta Road,4 Bedroom,,3000,4.0,0.0,287.9287998413145
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Hahtsya,1180,2.0,2.0,59.33551512315525
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1530,3.0,2.0,78.21213908537884
Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,AztheBr,3004,4.0,,210.12852924704427
Built-up  Area,Ready To Move,Cox Town,2 BHK,,780,2.0,0.0,58.054030942292215
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1165,2.0,1.0,32.41476496645719
Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,72.71434457853377
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,325.61816546834183
Super built-up  Area,18-Jun,CV Raman Nagar,2 BHK,,1225,2.0,2.0,51.83405195242456
Built-up  Area,Ready To Move,Palace Road,4 BHK,,4730,2.0,1.0,326.2656111088206
Plot  Area,Ready To Move,Maragondanahalli,7 Bedroom,,1200,7.0,2.0,158.40603357272005
Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,800,2.0,0.0,69.57366399338795
Built-up  Area,Ready To Move,Cooke Town,3 BHK,,1550,3.0,3.0,101.1986891668904
Super built-up  Area,Ready To Move,Coffee Board Layout,2 BHK,,1285,2.0,1.0,64.35568610448905
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1265,2.0,2.0,45.85582278583636
Plot  Area,19-Dec,Basaveshwara Nagar Yelahanka,4 Bedroom,,5120,5.0,3.0,431.8833076455331
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,69.46221387513248
Plot  Area,Ready To Move,Kavika Layout,1 Bedroom,,580,2.0,0.0,53.20267748644392
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1094.21,2.0,1.0,40.83574896629071
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Asintas,1350,2.0,1.0,92.39454325821715
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,1200,2.0,2.0,27.625465843053515
Super built-up  Area,Ready To Move,Abbigere,8 BHK,,5000,8.0,1.0,194.01519813397852
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,2.0,48.699725129445035
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1135,2.0,2.0,39.55350757824471
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1740.91,3.0,2.0,74.44595032701264
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1238,2.0,1.0,67.28831011827852
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1540,3.0,2.0,90.22718937890603
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.35898079432122
Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1208,2.0,2.0,63.55482299924209
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shony S,1180,2.0,1.0,45.05680634870825
Built-up  Area,20-Jul,Sarjapur  Road,4 Bedroom,NVdenic,2876,4.0,0.0,155.10378212075577
Super built-up  Area,Ready To Move,Amruthnagar,2 BHK,Saeur G,1209,2.0,2.0,58.71874826667113
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2558,3.0,2.0,145.89616436995595
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Maity W,1385,2.0,1.0,79.38747176639345
Super built-up  Area,Ready To Move,Lakkasandra,3 BHK,Mysha N,1513,3.0,1.0,76.97739750240149
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.98286400714505
Plot  Area,Ready To Move,Begur Road,7 Bedroom,,1000,4.0,3.0,129.38024296990034
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,,950,2.0,1.0,53.51643789048463
Super built-up  Area,Ready To Move,Gubbalala,2 BHK,,958,2.0,1.0,55.3737578339669
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1130,2.0,1.0,34.96003237300669
Plot  Area,Ready To Move,6th block Koramangala,4 Bedroom,,2400,5.0,3.0,266.5653751809932
Plot  Area,Ready To Move,Kadarenahalli,4 Bedroom,,1500,4.0,0.0,126.55463789877506
Super built-up  Area,Ready To Move,Bellandur,3 BHK,Srure S,1547,3.0,,87.22122287037016
Built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,2000,3.0,2.0,132.2062175490409
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2690,4.0,3.0,198.19300483401977
Built-up  Area,18-May,Harlur,3 BHK,,1924,4.0,1.0,117.29944823815391
Built-up  Area,Ready To Move,Hennur,2 BHK,JahtsHe,1560,2.0,,94.64979149304929
Plot  Area,Ready To Move,Kammagondahalli,2 Bedroom,,1200,2.0,1.0,88.26025473843013
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1460,2.0,3.0,76.36779224852224
Built-up  Area,Ready To Move,Kothannur,5 Bedroom,,1600,5.0,,87.83118017195079
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Maana E,3930,4.0,3.0,261.3315122860425
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.35898079432122
Super built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,Gomeseg,1770,3.0,1.0,106.21839124739952
Built-up  Area,18-Dec,Electronic City,2 BHK,,1165,2.0,1.0,33.27051787907211
Built-up  Area,Ready To Move,Kodigehalli,2 BHK,Raellil,1285,2.0,0.0,98.40385372741567
Super built-up  Area,Ready To Move,Narayanappa Garden,3 BHK,Vacle P,2100,5.0,2.0,289.6377220504346
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar 5th Stage,2 BHK,,935,2.0,2.0,41.16132621488699
Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1250,2.0,3.0,68.38437328565426
Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soweray,1717,3.0,2.0,118.1543074093833
Built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,707,1.0,1.0,45.41818119343594
Super built-up  Area,Ready To Move,Kada Agrahara,2 BHK,BMngsr ,1047,2.0,2.0,44.014869622297304
Super built-up  Area,18-Feb,Thanisandra,4 BHK,Bhmesy ,3616,4.0,2.0,199.6535937783159
Super built-up  Area,20-Dec,Yelahanka New Town,2 BHK,DSantky,1000,2.0,1.0,37.68345623857104
Super built-up  Area,19-Nov,Thanisandra,2 BHK,,1066,2.0,1.0,59.07390060001926
Plot  Area,Ready To Move,Bannerghatta Road,1 Bedroom,,1200,2.0,0.0,53.036613025649864
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1101,2.0,1.0,65.76541577391654
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Prndsde,1250,2.0,2.0,62.80042665053931
Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,,635,1.0,1.0,30.31784052187651
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,755,1.0,1.0,26.714190726974646
Super built-up  Area,Ready To Move,Harlur,4 BHK,Prncyrn,2569,5.0,3.0,180.14643858881433
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1255,2.0,1.0,82.69126075330969
Built-up  Area,Ready To Move,Chikkabanavar,2 Bedroom,,1550,2.0,0.0,77.67920957713811
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,,1061,2.0,2.0,60.19462745809965
Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1512,3.0,2.0,91.711569597085
Super built-up  Area,19-Dec,Whitefield,3 BHK,,1820,3.0,1.0,110.03104809768257
Plot  Area,Ready To Move,Jigani,2 Bedroom,,1200,2.0,1.0,54.380109731541815
Super built-up  Area,Ready To Move,Byrasandra Extension,3 BHK,,2000,2.0,1.0,161.7251060426298
Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,970,2.0,1.0,47.830309649134534
Super built-up  Area,21-Jan,Tumkur Road,3 BHK,Sapus S,1448,2.0,1.0,90.93533525623835
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,40.247547188499084
Plot  Area,Ready To Move,Maruthi Nagar,3 Bedroom,MNncysi,1500,3.0,2.0,103.48350744671663
Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,48.65617496771973
Super built-up  Area,Ready To Move,Vishwanatha Nagenahalli,4 BHK,PrBayGa,4000,6.0,1.0,281.4569295910551
Built-up  Area,Ready To Move,Coffee Board Layout,3 Bedroom,,2300,2.0,1.0,132.743963019521
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,985,2.0,1.0,24.971110155441
Plot  Area,Ready To Move,Tindlu,2 Bedroom,,1120,2.0,1.0,86.89729711013106
Super built-up  Area,21-Dec,Electronic City,2 BHK,KonteiT,1241,2.0,2.0,40.93894855178738
Plot  Area,Ready To Move,Basavangudi,4 Bedroom,,2437,4.0,3.0,326.64391431511325
Plot  Area,Ready To Move,Sunkadakatte,3 Bedroom,,1200,2.0,2.0,156.95058144304602
Super built-up  Area,22-Jun,2nd Phase Judicial Layout,2 BHK,,1100,2.0,1.0,39.32699636824701
Super built-up  Area,Ready To Move,Whitefield,3 BHK,,1724,3.0,3.0,98.62698597804325
Built-up  Area,Ready To Move,Banashankari Stage II,5 Bedroom,,3000,5.0,2.0,132.7004977713557
Super built-up  Area,Ready To Move,Padmanabhanagar,3 BHK,,1125,2.0,2.0,78.88686821631644
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3436,5.0,3.0,449.6607419960995
Built-up  Area,Ready To Move,Jalahalli,4 BHK,Tahtsla,3083,4.0,2.0,245.54048634916262
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,,1000,2.0,1.0,55.60569486106976
Super built-up  Area,Ready To Move,Dinnur,3 BHK,,1700,3.0,1.0,108.57947984406569
Built-up  Area,Ready To Move,Koramangala Industrial Layout,4 Bedroom,,2500,5.0,3.0,203.61874439461678
Super built-up  Area,21-Feb,Talaghattapura,3 BHK,Sodgere,1868,3.0,1.0,92.06594754054694
Built-up  Area,Ready To Move,Jakkur,4 BHK,MMiewke,1697,3.0,3.0,126.52672504957668
Plot  Area,Ready To Move,Sunkadakatte,1 Bedroom,,901,1.0,0.0,37.00386206982174
Plot  Area,Ready To Move,Syndicate Bank Colony,4 Bedroom,,1500,4.0,3.0,225.39516492038283
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Prdhue ,1240,2.0,2.0,59.07513011215342
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1341,2.0,2.0,52.61044874711006
Built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3895,2.0,1.0,302.6696624924614
Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Srier P,1535,3.0,2.0,82.78946294013247
Super built-up  Area,Ready To Move,Kammagondahalli,2 BHK,DiiteR ,861,2.0,1.0,33.93861429200674
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Jaw 2 L,1100,2.0,2.0,43.56647296480997
Super built-up  Area,18-May,Bommasandra,2 BHK,SSestth,1020,2.0,1.0,39.91519859165531
Plot  Area,Ready To Move,Parappana Agrahara,9 Bedroom,,1500,9.0,2.0,165.328750989103
Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1100,2.0,1.0,48.1244408757169
Super built-up  Area,18-Nov,Kothannur,2 BHK,,1080,2.0,2.0,39.22013374375292
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Toindls,2500,3.0,1.0,115.9949185481842
Super built-up  Area,18-Mar,Thyagaraja Nagar,3 BHK,,1650,3.0,3.0,93.65804246205259
Super built-up  Area,Ready To Move,Sunkadakatte,2 BHK,,700,2.0,1.0,36.366135420889165
Super built-up  Area,18-Mar,Jakkur,3 BHK,Lecco C,4150,5.0,1.0,322.0122863832306
Plot  Area,18-Dec,Ambedkar Nagar,3 Bedroom,Thessrm,2900,3.0,2.0,281.0517313964858
Plot  Area,18-Dec,Attibele,3 Bedroom,AkArkti,1200,3.0,,83.09950375813301
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,1.0,55.60569486106976
Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,Brtiael,1735,3.0,2.0,75.11773150616699
Built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,Srera P,1210,2.0,2.0,57.30675586773748
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1150,2.0,1.0,58.73523826194427
Super built-up  Area,20-Jun,Talaghattapura,4 BHK,Toreeic,5407,5.0,0.0,415.5391396911134
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,Paoliy ,1865,4.0,2.0,102.64695138483009
Plot  Area,Ready To Move,Herohalli,2 Bedroom,,1350,2.0,0.0,75.91237273794896
Plot  Area,18-Sep,Whitefield,3 Bedroom,,1200,3.0,1.0,62.366762386136664
Super built-up  Area,19-Dec,Hoodi,4 BHK,Caycend,2041,4.0,0.0,109.58691037048655
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Mileeou,1445,2.0,1.0,82.38208611624292
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,,1690,3.0,2.0,79.25872361755437
Super built-up  Area,18-Apr,3rd Phase JP Nagar,2 BHK,,1200,2.0,3.0,49.55355828344126
Built-up  Area,Ready To Move,Subramanyanagar,6 BHK,,1900,6.0,0.0,94.275683391944
Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,ShshaSa,700 - 800,1.0,0.0,31.98923673115457
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1087,2.0,1.0,49.239065734199265
Super built-up  Area,18-Mar,Whitefield,3 BHK,BrlisCo,1740,6.0,3.0,152.3537029796646
Super built-up  Area,Ready To Move,Thurahalli,2 BHK,,1075,2.0,1.0,47.59012228334327
Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,2254,3.0,2.0,145.25653722231323
Super built-up  Area,18-Dec,Sarjapur  Road,4 BHK,Klark L,4395,3.0,2.0,259.9465706013267
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1339,2.0,1.0,56.575044957004636
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2695,4.0,2.0,146.0478046218705
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160,2.0,2.0,39.56552890350885
Plot  Area,18-May,Varthur,4 Bedroom,Darsh S,1600,4.0,2.0,149.71694488461003
Super built-up  Area,Ready To Move,Benson Town,3 BHK,,1501,2.0,3.0,71.16759054331153
Super built-up  Area,21-Jul,Koramangala,4 BHK,G ceses,1982,4.0,3.0,147.77239000394923
Plot  Area,Ready To Move,Chandapura,5 Bedroom,,1200,3.0,0.0,123.05394370357743
Plot  Area,Ready To Move,Anandapura,2 Bedroom,,825,2.0,0.0,58.81022004848139
Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1215,2.0,2.0,55.47187379404276
Plot  Area,Ready To Move,Andrahalli,4 Bedroom,,1200,5.0,2.0,143.04356823731175
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Sraveha,1300,2.0,2.0,57.436466483314874
Super built-up  Area,Ready To Move,Friends Colony,3 BHK,SiidsGa,1250,2.0,1.0,64.07870527080868
Super built-up  Area,Ready To Move,Nagavarapalya,3 BHK,PuonsSe,1836,3.0,1.0,114.69724149873227
Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,136.00928693076239
Plot  Area,Ready To Move,Ardendale,4 Bedroom,Aling10,2400,4.0,1.0,317.26923869296866
Built-up  Area,Ready To Move,Uttarahalli hobli,4 BHK,,3500,3.0,2.0,257.28958789127563
Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1420,2.0,1.0,99.30272943684925
Plot  Area,Ready To Move,Marsur,4 Bedroom,,2400,4.0,1.0,248.25836079097778
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,2.0,105.74820374389107
Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3260,5.0,3.0,540.2667846518657
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1750,3.0,,104.62609234375621
Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1580,3.0,2.0,78.18719539084918
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,58.566479984534055
