area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,57.71982691347495
Super built-up  Area,18-Nov,manyata park,2 BHK,,1300,2.0,1.0,73.89892177329634
Super built-up  Area,Ready To Move,Tindlu,2 BHK,Alubys ,1166,2.0,2.0,52.130656198590266
Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,2 BHK,,1055,2.0,1.0,41.1954079614103
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,77.49203729579416
Built-up  Area,Ready To Move,Banashankari Stage III,2 BHK,DatroGo,1270,2.0,2.0,77.78787430862036
Super built-up  Area,Ready To Move,Vignana Nagar,9 BHK,,1500,7.0,,192.44352213653255
Plot  Area,Ready To Move,Battarahalli,4 Bedroom,,1200,3.0,1.0,150.05753074080766
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1164,2.0,2.0,54.94858139824614
Super built-up  Area,Ready To Move,Maruthi Nagar,3 BHK,,1447,2.0,2.0,62.07992754565031
Plot  Area,18-Aug,soukya road,3 Bedroom,,1500,3.0,1.0,122.6002903708832
Plot  Area,Ready To Move,Nobo Nagar,3 Bedroom,,1600,3.0,0.0,108.41607764930785
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJinele,1198,2.0,2.0,43.630726293706495
Super built-up  Area,Ready To Move,JP Nagar,4 BHK,Brnumnn,3200,4.0,2.0,296.0482721152834
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1174,2.0,1.0,73.92901038418567
Super built-up  Area,Ready To Move,3rd Phase JP Nagar,4 BHK,,4500,4.0,3.0,416.9738974441176
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,1.0,77.12210105836179
Plot  Area,Ready To Move,Shirdi Sai Nagar,7 Bedroom,,1000,7.0,3.0,166.77783720730397
Super built-up  Area,Ready To Move,Kamala Nagar,2 BHK,Dehtipt,1175,2.0,2.0,62.55264049518819
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1345,2.0,1.0,56.999999999999986
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1560,5.0,1.0,146.65572685138378
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1340,2.0,2.0,53.44720317779031
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsen,939,2.0,2.0,54.01211170116545
Super built-up  Area,Ready To Move,Sonnenahalli,1 BHK,,605,1.0,1.0,44.15687642787811
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1115,2.0,2.0,50.0
Built-up  Area,19-Dec,Electronic City,4 Bedroom,,2992,4.0,1.0,196.10884884598914
Super built-up  Area,17-Apr,Harlur,4 BHK,Prncyrn,2572,4.0,3.0,147.90206680884174
Plot  Area,Ready To Move,Kothannur,3 Bedroom,,1200,3.0,1.0,77.96537374132437
Super built-up  Area,18-Apr,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,70.33501979343414
Super built-up  Area,18-Dec,Electronics City Phase 1,2 BHK,Shitt S,1340,2.0,2.0,61.61762436213834
Super built-up  Area,18-Mar,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.02477942993315
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1404,2.0,1.0,70.26962665858908
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,MRmesra,1874,2.0,3.0,74.08519871360755
Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1140,2.0,2.0,48.35258999947609
Built-up  Area,Ready To Move,Meenakunte,4 Bedroom,Sreat R,3677,4.0,0.0,266.0187004993432
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,2 BHK,,1464,2.0,2.0,56.00000000000001
Plot  Area,18-Mar,yettagodi Road,3 Bedroom,,1200,3.0,0.0,94.34804360386353
Super built-up  Area,Ready To Move,Doddabommasandra,3 BHK,,1736,3.0,2.0,85.65279306752508
Built-up  Area,Ready To Move,Munireddy Layout,3 BHK,Kulons ,1600,2.0,1.0,71.26625828409182
Built-up  Area,18-Dec,Whitefield,2 BHK,,1249,2.0,1.0,72.85622874011874
Built-up  Area,Ready To Move,Chandapura,3 BHK,Siissi ,1323,2.0,2.0,42.61240115807168
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,2.0,1.0,78.0535857344787
Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,,1100,2.0,2.0,78.50062488705798
Built-up  Area,19-Mar,"Panathur Road, ",2 BHK,,1210,2.0,1.0,79.89948536463727
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1200,2.0,2.0,46.248029719376945
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1452,3.0,3.0,59.828294526380176
Built-up  Area,Ready To Move,Doddakannelli,3 BHK,KPareis,1475,2.0,3.0,69.08863907616285
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,59.934204204638085
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,1910,3.0,2.0,148.3478121593561
Carpet  Area,Ready To Move,Basavangudi,4 BHK,BriewPa,2000,4.0,1.0,132.34094091137882
Super built-up  Area,Ready To Move,Celebrity Paradise Layout,1 BHK,,550,1.0,1.0,20.42061076610648
Super built-up  Area,Ready To Move,Puttappa Layout,2 BHK,Teara S,1400,2.0,1.0,68.94063529447507
Super built-up  Area,18-Apr,Electronic City Phase II,3 BHK,Sryalan,1220,2.0,1.0,40.62808466631817
Plot  Area,Ready To Move,Koramangala,2 Bedroom,,1350,2.0,0.0,94.86970324351688
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Emage H,1582,3.0,2.0,268.2525032887847
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Srllaan,1121,2.0,3.0,79.61104359429599
Plot  Area,Ready To Move,Navodaya Nagar,2 Bedroom,,2000,2.0,0.0,117.31579747762085
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1244,2.0,2.0,45.99999999999999
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1090,2.0,2.0,51.60637392244766
Super built-up  Area,Ready To Move,Panathur,2 BHK,Saite G,1140,2.0,1.0,66.39955351474724
Super built-up  Area,Ready To Move,Kogilu,3 BHK,,1664,2.0,2.0,119.11315466445176
Plot  Area,Ready To Move,Kenchenhalli,2 Bedroom,,825,3.0,2.0,75.23923650103872
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SrisePo,1640,2.0,0.0,64.87531495378288
Super built-up  Area,18-Nov,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,51.14558401873534
Super built-up  Area,Ready To Move,Ramagondanahalli,2 BHK,SVodsve,1301,2.0,2.0,67.13997834144742
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,2400,4.0,3.0,403.2976337271149
Super built-up  Area,Ready To Move,7th Phase JP Nagar,1 BHK,Brnia G,750,1.0,1.0,54.95734096645261
Built-up  Area,Ready To Move,BTM 2nd Stage,3 BHK,Chaldi ,1300,3.0,2.0,88.67589232525201
Plot  Area,Ready To Move,Hanumagiri,3 Bedroom,,1200,3.0,2.0,123.64520913752924
Plot  Area,Ready To Move,Basaveshwara Nagar,2 Bedroom,,1500,2.0,1.0,86.61047958549443
Super built-up  Area,17-Dec,Mysore Road,3 BHK,PrawnRa,1082,2.0,1.0,51.01380035203736
Super built-up  Area,20-Dec,Electronic City,3 BHK,KonteiT,1791,3.0,2.0,82.44362358989838
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,2.0,58.31545721293081
Built-up  Area,Ready To Move,PARAPPANAAGHRARA,2 BHK,,1150,2.0,2.0,64.37112439798612
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1410,2.0,2.0,75.70717360623554
Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1211,2.0,1.0,77.71028337526957
Super built-up  Area,Ready To Move,Basavangudi,2 BHK,,960,2.0,2.0,119.40172874778183
Super built-up  Area,18-Apr,Whitefield,3 BHK,Prtates,2321,4.0,2.0,120.91153629876764
Built-up  Area,Ready To Move,HBR Layout,3 Bedroom,,2000,4.0,2.0,118.291075871148
Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Reiteee,1169,2.0,2.0,54.43260178054357
Super built-up  Area,Ready To Move,Vidyaranyapura,1 BHK,Mathipo,745,1.0,1.0,45.24548010859648
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Emterl ,1389,2.0,2.0,48.640950996035244
Super built-up  Area,Ready To Move,KR Puram,2 BHK,MCvarar,1095,2.0,1.0,45.34856994273496
Super built-up  Area,19-Dec,Bannerghatta Road,3 BHK,,1894,3.0,1.0,102.9900636861888
Super built-up  Area,18-May,Sarjapur  Road,2 BHK,SJityaz,1308,2.0,1.0,73.12490854369852
Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,DSthi K,1170,2.0,2.0,43.713431146056216
Built-up  Area,Ready To Move,Brindavan Layout,2 Bedroom,,1100,2.0,0.0,59.94897911598981
Plot  Area,Ready To Move,Kalkere,6 Bedroom,,2116,5.0,,193.28955702104565
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,2 Bedroom,,1522.5,2.0,0.0,114.46582364872722
Built-up  Area,19-Dec,Uttarahalli,3 BHK,,1750,3.0,2.0,51.971690552596094
Plot  Area,Ready To Move,Ramamurthy Nagar,6 Bedroom,,1200,5.0,2.0,147.6878852855692
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1698,3.0,2.0,108.39827827145355
Super built-up  Area,Ready To Move,Billekahalli,3 BHK,,1610,2.0,2.0,67.84835426577838
Plot  Area,Ready To Move,Kalyan nagar,5 Bedroom,,600,5.0,0.0,57.607520686840836
Super built-up  Area,Ready To Move,Panduranga Nagar,3 BHK,SApusnu,1430,2.0,1.0,59.1628485398592
Built-up  Area,Ready To Move,Pai Layout,2 BHK,,1005,2.0,2.0,43.78659371495114
Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,Sanzaat,1564,2.0,1.0,46.03714679160045
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1230,2.0,1.0,77.7392593716706
Built-up  Area,Ready To Move,1st Phase JP Nagar,1 BHK,Opamaan,790,1.0,1.0,53.566986766840905
Built-up  Area,Ready To Move,8th Phase JP Nagar,6 BHK,,5000,6.0,2.0,196.04614552753
Built-up  Area,Ready To Move,Brookefield,3 BHK,Saowson,1630,3.0,2.0,70.80829970053745
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Pyaded ,800,2.0,2.0,66.96483253885393
Plot  Area,18-Mar,Medahalli,5 Bedroom,,800,5.0,1.0,104.63100625109496
Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,35.99999999999999
Plot  Area,Ready To Move,Ulsoor,3 Bedroom,,4000,2.0,1.0,452.399061537416
Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2790,5.0,3.0,199.48333244238538
Plot  Area,Ready To Move,Bannerghatta Road,4 Bedroom,,3000,4.0,0.0,342.96411301178586
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Hahtsya,1180,2.0,2.0,63.10465842817493
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1530,3.0,2.0,72.86365005155278
Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,AztheBr,3004,4.0,,238.89994352316162
Built-up  Area,Ready To Move,Cox Town,2 BHK,,780,2.0,0.0,69.7364543265336
Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1165,2.0,1.0,33.06618451014399
Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,74.26469132219192
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,323.4283482954857
Super built-up  Area,18-Jun,CV Raman Nagar,2 BHK,,1225,2.0,2.0,49.31887615290863
Built-up  Area,Ready To Move,Palace Road,4 BHK,,4730,2.0,1.0,271.206968330611
Plot  Area,Ready To Move,Maragondanahalli,7 Bedroom,,1200,7.0,2.0,153.05445949921383
Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,800,2.0,0.0,69.50797014791083
Built-up  Area,Ready To Move,Cooke Town,3 BHK,,1550,3.0,3.0,106.5159600083463
Super built-up  Area,Ready To Move,Coffee Board Layout,2 BHK,,1285,2.0,1.0,68.8298397346416
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1265,2.0,2.0,45.99999999999999
Plot  Area,19-Dec,Basaveshwara Nagar Yelahanka,4 Bedroom,,5120,5.0,3.0,358.73511667240524
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,70.33501979343414
Plot  Area,Ready To Move,Kavika Layout,1 Bedroom,,580,2.0,0.0,47.86338736414912
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1094.21,2.0,1.0,41.385363897305346
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Asintas,1350,2.0,1.0,90.8757269950005
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,1200,2.0,2.0,28.526200619937757
Super built-up  Area,Ready To Move,Abbigere,8 BHK,,5000,8.0,1.0,157.45062212024018
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,2.0,49.64561619781905
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1135,2.0,2.0,38.897436553459244
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1740.91,3.0,2.0,90.50311601925333
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1238,2.0,1.0,67.1797565573017
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1540,3.0,2.0,108.45865742998633
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.37658822080899
Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1208,2.0,2.0,71.38299952183019
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shony S,1180,2.0,1.0,44.05996005324461
Built-up  Area,20-Jul,Sarjapur  Road,4 Bedroom,NVdenic,2876,4.0,0.0,159.97397075820925
Super built-up  Area,Ready To Move,Amruthnagar,2 BHK,Saeur G,1209,2.0,2.0,60.26463986847532
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2558,3.0,2.0,152.0461176889824
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Maity W,1385,2.0,1.0,83.96180415160408
Super built-up  Area,Ready To Move,Lakkasandra,3 BHK,Mysha N,1513,3.0,1.0,76.30469626248741
Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,,525,1.0,1.0,27.266817735212342
Plot  Area,Ready To Move,Begur Road,7 Bedroom,,1000,4.0,3.0,133.3960868409149
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,,950,2.0,1.0,52.69700981413727
Super built-up  Area,Ready To Move,Gubbalala,2 BHK,,958,2.0,1.0,42.12097129450253
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1130,2.0,1.0,31.787311695263163
Plot  Area,Ready To Move,6th block Koramangala,4 Bedroom,,2400,5.0,3.0,314.33128215722996
Plot  Area,Ready To Move,Kadarenahalli,4 Bedroom,,1500,4.0,0.0,137.3971118582602
Super built-up  Area,Ready To Move,Bellandur,3 BHK,Srure S,1547,3.0,,91.76916418706622
Built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,2000,3.0,2.0,122.36400608676873
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2690,4.0,3.0,195.44725089729369
Built-up  Area,18-May,Harlur,3 BHK,,1924,4.0,1.0,119.65259923055886
Built-up  Area,Ready To Move,Hennur,2 BHK,JahtsHe,1560,2.0,,95.72460384365837
Plot  Area,Ready To Move,Kammagondahalli,2 Bedroom,,1200,2.0,1.0,72.97047952180108
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1460,2.0,3.0,64.78605049879978
Built-up  Area,Ready To Move,Kothannur,5 Bedroom,,1600,5.0,,77.23903699948747
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Maana E,3930,4.0,3.0,276.8328569781127
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.37658822080899
Super built-up  Area,Ready To Move,Raghavendra Layout,3 BHK,Gomeseg,1770,3.0,1.0,106.22081411173897
Built-up  Area,18-Dec,Electronic City,2 BHK,,1165,2.0,1.0,33.60744402883963
Built-up  Area,Ready To Move,Kodigehalli,2 BHK,Raellil,1285,2.0,0.0,85.45583435628461
Super built-up  Area,Ready To Move,Narayanappa Garden,3 BHK,Vacle P,2100,5.0,2.0,350.55101469563596
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar 5th Stage,2 BHK,,935,2.0,2.0,39.109921070280706
Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1250,2.0,3.0,64.45679793586159
Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soweray,1717,3.0,2.0,118.3579699886127
Built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,707,1.0,1.0,44.710100796047236
Super built-up  Area,Ready To Move,Kada Agrahara,2 BHK,BMngsr ,1047,2.0,2.0,45.62515674745912
Super built-up  Area,18-Feb,Thanisandra,4 BHK,Bhmesy ,3616,4.0,2.0,191.61423676366203
Super built-up  Area,20-Dec,Yelahanka New Town,2 BHK,DSantky,1000,2.0,1.0,33.89726281617843
Super built-up  Area,19-Nov,Thanisandra,2 BHK,,1066,2.0,1.0,70.46909894311176
Plot  Area,Ready To Move,Bannerghatta Road,1 Bedroom,,1200,2.0,0.0,56.97671729762871
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1101,2.0,1.0,66.80144381993512
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Prndsde,1250,2.0,2.0,56.61460513024305
Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,,635,1.0,1.0,30.395177037257362
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,755,1.0,1.0,37.896448931247996
Super built-up  Area,Ready To Move,Harlur,4 BHK,Prncyrn,2569,5.0,3.0,184.48827883936977
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1255,2.0,1.0,78.55951099342046
Built-up  Area,Ready To Move,Chikkabanavar,2 Bedroom,,1550,2.0,0.0,89.10333561034841
Super built-up  Area,Ready To Move,Hennur Gardens,2 BHK,,1061,2.0,2.0,74.07824133255696
Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1512,3.0,2.0,91.61699058982832
Super built-up  Area,19-Dec,Whitefield,3 BHK,,1820,3.0,1.0,118.86392366322792
Plot  Area,Ready To Move,Jigani,2 Bedroom,,1200,2.0,1.0,49.74927046109014
Super built-up  Area,Ready To Move,Byrasandra Extension,3 BHK,,2000,2.0,1.0,183.9307316824719
Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,970,2.0,1.0,48.88176930577245
Super built-up  Area,21-Jan,Tumkur Road,3 BHK,Sapus S,1448,2.0,1.0,95.28002241956685
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,37.54781510903746
Plot  Area,Ready To Move,Maruthi Nagar,3 Bedroom,MNncysi,1500,3.0,2.0,124.01765705838713
Super built-up  Area,18-Aug,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,47.36350755974586
Super built-up  Area,Ready To Move,Vishwanatha Nagenahalli,4 BHK,PrBayGa,4000,6.0,1.0,324.7196217053426
Built-up  Area,Ready To Move,Coffee Board Layout,3 Bedroom,,2300,2.0,1.0,202.41206958397123
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,985,2.0,1.0,25.05475595127741
Plot  Area,Ready To Move,Tindlu,2 Bedroom,,1120,2.0,1.0,88.49013075131376
Super built-up  Area,21-Dec,Electronic City,2 BHK,KonteiT,1241,2.0,2.0,37.976968429125485
Plot  Area,Ready To Move,Basavangudi,4 Bedroom,,2437,4.0,3.0,322.5167026699497
Plot  Area,Ready To Move,Sunkadakatte,3 Bedroom,,1200,2.0,2.0,125.5436250618382
Super built-up  Area,22-Jun,2nd Phase Judicial Layout,2 BHK,,1100,2.0,1.0,41.1954079614103
Super built-up  Area,Ready To Move,Whitefield,3 BHK,,1724,3.0,3.0,99.98994899481183
Built-up  Area,Ready To Move,Banashankari Stage II,5 Bedroom,,3000,5.0,2.0,154.3528412950054
Super built-up  Area,Ready To Move,Padmanabhanagar,3 BHK,,1125,2.0,2.0,65.66524056549098
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3436,5.0,3.0,526.2507321982093
Built-up  Area,Ready To Move,Jalahalli,4 BHK,Tahtsla,3083,4.0,2.0,198.86804888044122
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,,1000,2.0,1.0,51.228883782832604
Super built-up  Area,Ready To Move,Dinnur,3 BHK,,1700,3.0,1.0,116.24590730734954
Built-up  Area,Ready To Move,Koramangala Industrial Layout,4 Bedroom,,2500,5.0,3.0,192.6870171201219
Super built-up  Area,21-Feb,Talaghattapura,3 BHK,Sodgere,1868,3.0,1.0,122.5337214274927
Built-up  Area,Ready To Move,Jakkur,4 BHK,MMiewke,1697,3.0,3.0,142.064988614214
Plot  Area,Ready To Move,Sunkadakatte,1 Bedroom,,901,1.0,0.0,35.833859543242546
Plot  Area,Ready To Move,Syndicate Bank Colony,4 Bedroom,,1500,4.0,3.0,256.55072700611953
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Prdhue ,1240,2.0,2.0,62.96458166293916
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1341,2.0,2.0,46.26517400481035
Built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3895,2.0,1.0,351.94694133219656
Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Srier P,1535,3.0,2.0,80.93178620201229
Super built-up  Area,Ready To Move,Kammagondahalli,2 BHK,DiiteR ,861,2.0,1.0,35.28190105773911
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Jaw 2 L,1100,2.0,2.0,46.10118926887043
Super built-up  Area,18-May,Bommasandra,2 BHK,SSestth,1020,2.0,1.0,38.845965750425236
Plot  Area,Ready To Move,Parappana Agrahara,9 Bedroom,,1500,9.0,2.0,145.67896318573187
Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1100,2.0,1.0,42.49552058194282
Super built-up  Area,18-Nov,Kothannur,2 BHK,,1080,2.0,2.0,37.84834083963175
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Toindls,2500,3.0,1.0,128.82390858080646
Super built-up  Area,18-Mar,Thyagaraja Nagar,3 BHK,,1650,3.0,3.0,91.89098014146116
Super built-up  Area,Ready To Move,Sunkadakatte,2 BHK,,700,2.0,1.0,37.14382394342601
Super built-up  Area,18-Mar,Jakkur,3 BHK,Lecco C,4150,5.0,1.0,354.15992801096365
Plot  Area,18-Dec,Ambedkar Nagar,3 Bedroom,Thessrm,2900,3.0,2.0,343.8062250813325
Plot  Area,18-Dec,Attibele,3 Bedroom,AkArkti,1200,3.0,,96.95851028117173
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,1.0,51.228883782832604
Super built-up  Area,Ready To Move,Kaikondrahalli,3 BHK,Brtiael,1735,3.0,2.0,72.66487680320391
Built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,Srera P,1210,2.0,2.0,56.8302946975272
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1150,2.0,1.0,58.38699585997018
Super built-up  Area,20-Jun,Talaghattapura,4 BHK,Toreeic,5407,5.0,0.0,541.0310947741698
Super built-up  Area,Ready To Move,Seegehalli,3 BHK,Paoliy ,1865,4.0,2.0,84.59986983462933
Plot  Area,Ready To Move,Herohalli,2 Bedroom,,1350,2.0,0.0,81.35533004180073
Plot  Area,18-Sep,Whitefield,3 Bedroom,,1200,3.0,1.0,61.75192479895597
Super built-up  Area,19-Dec,Hoodi,4 BHK,Caycend,2041,4.0,0.0,102.69184254826227
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Mileeou,1445,2.0,1.0,78.73089092327923
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,,1690,3.0,2.0,88.96698046120301
Super built-up  Area,18-Apr,3rd Phase JP Nagar,2 BHK,,1200,2.0,3.0,52.22885976771316
Built-up  Area,Ready To Move,Subramanyanagar,6 BHK,,1900,6.0,0.0,91.4124619005514
Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,ShshaSa,700 - 800,1.0,0.0,33.16258706383516
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1087,2.0,1.0,57.26471242790825
Super built-up  Area,18-Mar,Whitefield,3 BHK,BrlisCo,1740,6.0,3.0,131.97466958458665
Super built-up  Area,Ready To Move,Thurahalli,2 BHK,,1075,2.0,1.0,47.83446782650153
Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,2254,3.0,2.0,159.12769397605766
Super built-up  Area,18-Dec,Sarjapur  Road,4 BHK,Klark L,4395,3.0,2.0,209.1790536670954
Built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1339,2.0,1.0,52.623655963306746
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2695,4.0,2.0,160.78994624319398
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160,2.0,2.0,40.21971882337713
Plot  Area,18-May,Varthur,4 Bedroom,Darsh S,1600,4.0,2.0,127.8186844490042
Super built-up  Area,Ready To Move,Benson Town,3 BHK,,1501,2.0,3.0,74.80476454415475
Super built-up  Area,21-Jul,Koramangala,4 BHK,G ceses,1982,4.0,3.0,192.70493297433146
Plot  Area,Ready To Move,Chandapura,5 Bedroom,,1200,3.0,0.0,127.75773694198116
Plot  Area,Ready To Move,Anandapura,2 Bedroom,,825,2.0,0.0,58.08397593352995
Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1215,2.0,2.0,54.66624388160834
Plot  Area,Ready To Move,Andrahalli,4 Bedroom,,1200,5.0,2.0,129.01648138982247
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Sraveha,1300,2.0,2.0,57.875833171478696
Super built-up  Area,Ready To Move,Friends Colony,3 BHK,SiidsGa,1250,2.0,1.0,62.374809799632445
Super built-up  Area,Ready To Move,Nagavarapalya,3 BHK,PuonsSe,1836,3.0,1.0,114.02972053870982
Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,1920,3.0,2.0,139.64494303031296
Plot  Area,Ready To Move,Ardendale,4 Bedroom,Aling10,2400,4.0,1.0,261.83933871506315
Built-up  Area,Ready To Move,Uttarahalli hobli,4 BHK,,3500,3.0,2.0,242.69210761334085
Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1420,2.0,1.0,93.58235932005911
Plot  Area,Ready To Move,Marsur,4 Bedroom,,2400,4.0,1.0,233.04832945210907
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,2.0,114.99999999999999
Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3260,5.0,3.0,519.9639180394998
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1750,3.0,,126.05802736179768
Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1580,3.0,2.0,87.7004741443505
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,61.39459875123828
